Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-05-18,South Africa,ZAF,16433,918,286,22,Community transmission,0
2020-05-18,Algeria,DZA,7201,182,555,7,Community transmission,0
2020-05-18,Nigeria,NGA,6175,216,191,9,Community transmission,0
2020-05-18,Ghana,GHA,5735,0,29,0,Community transmission,2
2020-05-18,Cameroon,CMR,3529,482,140,1,Community transmission,0
2020-05-18,Guinea,GIN,2796,69,16,0,Community transmission,0
2020-05-18,Senegal,SEN,2544,64,26,1,Community transmission,0
2020-05-18,Cote d'Ivoire,CIV,2119,10,28,1,Community transmission,0
2020-05-18,Democratic Republic of the Congo,COD,1537,83,60,0,Community transmission,0
2020-05-18,Gabon,GAB,1432,112,11,0,Community transmission,0
2020-05-18,Guinea-Bissau,GNB,1038,48,6,2,Community transmission,0
2020-05-18,Kenya,KEN,912,25,50,0,Community transmission,0
2020-05-18,Niger,NER,909,5,55,1,Community transmission,0
2020-05-18,Mali,MLI,874,14,52,0,Community transmission,0
2020-05-18,Equatorial Guinea,GNQ,825,106,7,0,Community transmission,0
2020-05-18,Burkina Faso,BFA,796,0,51,0,Community transmission,1
2020-05-18,Zambia,ZMB,761,8,7,0,Community transmission,0
2020-05-18,Chad,TCD,519,16,54,1,Community transmission,0
2020-05-18,Sierra Leone,SLE,519,14,33,1,Clusters of cases,0
2020-05-18,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,11
2020-05-18,Congo,COG,414,4,15,0,Community transmission,0
2020-05-18,Ethiopia,ETH,352,35,5,0,Clusters of cases,0
2020-05-18,Central African Republic,CAF,336,9,0,0,Sporadic cases,0
2020-05-18,Mauritius,MUS,332,0,10,0,Clusters of cases,22
2020-05-18,Togo,TGO,330,29,12,1,Community transmission,0
2020-05-18,Cabo Verde,CPV,328,0,3,0,Clusters of cases,2
2020-05-18,Madagascar,MDG,322,18,1,0,Clusters of cases,0
2020-05-18,Rwanda,RWA,297,5,0,0,Sporadic cases,0
2020-05-18,South Sudan,SSD,282,0,4,0,Clusters of cases,1
2020-05-18,Uganda,UGA,260,33,0,0,Sporadic cases,0
2020-05-18,Liberia,LBR,229,3,22,1,Community transmission,0
2020-05-18,Eswatini,SWZ,205,2,2,0,Clusters of cases,0
2020-05-18,Sao Tome and Principe,STP,165,-4,7,0,Clusters of cases,0
2020-05-18,Mozambique,MOZ,145,8,0,0,Clusters of cases,0
2020-05-18,Benin,BEN,129,-210,2,0,Community transmission,0
2020-05-18,Mauritania,MRT,81,19,4,0,Sporadic cases,0
2020-05-18,Malawi,MWI,70,0,3,0,Clusters of cases,1
2020-05-18,Angola,AGO,50,2,2,0,Clusters of cases,0
2020-05-18,Zimbabwe,ZWE,46,2,4,0,Sporadic cases,0
2020-05-18,Burundi,BDI,42,0,1,0,Clusters of cases,1
2020-05-18,Eritrea,ERI,39,0,0,0,Sporadic cases,30
2020-05-18,Botswana,BWA,25,0,1,0,Clusters of cases,2
2020-05-18,Gambia,GMB,24,0,1,0,Sporadic cases,1
2020-05-18,Namibia,NAM,16,0,0,0,Sporadic cases,43
2020-05-18,Comoros,COM,11,0,1,0,Community transmission,9
2020-05-18,Seychelles,SYC,11,0,0,0,Clusters of cases,42
2020-05-18,Lesotho,LSO,1,0,0,0,Pending,5
2020-05-18,Mayotte,MYT,1370,28,18,0,Clusters of cases,0
2020-05-18,Reunion,REU,446,3,0,0,Clusters of cases,0
2020-05-18,United States of America,USA,1477516,45251,89272,2092,Community transmission,0
2020-05-18,Brazil,BRA,241080,7938,16118,485,Community transmission,0
2020-05-18,Peru,PER,92273,3732,2648,125,Community transmission,0
2020-05-18,Canada,CAN,77306,1102,5805,103,Community transmission,0
2020-05-18,Mexico,MEX,49219,2075,5177,132,Community transmission,0
2020-05-18,Chile,CHL,46059,2278,478,28,Community transmission,0
2020-05-18,Ecuador,ECU,33182,459,2736,48,Community transmission,0
2020-05-18,Colombia,COL,15574,635,574,12,Community transmission,0
2020-05-18,Dominican Republic,DOM,12725,411,434,6,Community transmission,0
2020-05-18,Panama,PAN,9606,157,275,6,Community transmission,0
2020-05-18,Argentina,ARG,8068,263,373,7,Community transmission,0
2020-05-18,Bolivia (Plurinational State of),BOL,4088,262,169,4,Clusters of cases,0
2020-05-18,Honduras,HND,2646,81,142,4,Community transmission,0
2020-05-18,Guatemala,GTM,1912,149,35,2,Clusters of cases,0
2020-05-18,Cuba,CUB,1881,9,79,0,Clusters of cases,0
2020-05-18,El Salvador,SLV,1413,75,30,3,Clusters of cases,0
2020-05-18,Costa Rica,CRI,863,10,10,0,Clusters of cases,0
2020-05-18,Paraguay,PRY,788,2,11,0,Community transmission,0
2020-05-18,Uruguay,URY,734,0,20,1,Clusters of cases,1
2020-05-18,Venezuela (Bolivarian Republic of),VEN,618,77,10,0,Clusters of cases,0
2020-05-18,Jamaica,JAM,520,3,9,0,Clusters of cases,0
