Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-05-21,South Africa,ZAF,19137,1134,369,30,Community transmission,0
2020-05-21,Algeria,DZA,7728,186,575,7,Community transmission,0
2020-05-21,Nigeria,NGA,7016,339,211,11,Community transmission,0
2020-05-21,Ghana,GHA,6269,173,31,0,Community transmission,0
2020-05-21,Cameroon,CMR,4288,555,156,10,Community transmission,0
2020-05-21,Guinea,GIN,3067,140,19,0,Community transmission,0
2020-05-21,Senegal,SEN,2815,101,33,3,Community transmission,0
2020-05-21,Cote d'Ivoire,CIV,2301,70,29,0,Community transmission,0
2020-05-21,Democratic Republic of the Congo,COD,1944,110,62,2,Community transmission,0
2020-05-21,Gabon,GAB,1567,0,12,0,Community transmission,1
2020-05-21,Guinea-Bissau,GNB,1109,20,6,0,Community transmission,0
2020-05-21,Kenya,KEN,1109,80,50,0,Community transmission,0
2020-05-21,Equatorial Guinea,GNQ,960,57,11,1,Community transmission,0
2020-05-21,Mali,MLI,931,0,55,0,Community transmission,1
2020-05-21,Niger,NER,924,4,60,2,Community transmission,0
2020-05-21,Zambia,ZMB,866,34,7,0,Community transmission,0
2020-05-21,Burkina Faso,BFA,812,3,52,0,Community transmission,0
2020-05-21,Chad,TCD,588,23,58,1,Community transmission,0
2020-05-21,Sierra Leone,SLE,585,15,35,1,Clusters of cases,0
2020-05-21,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,14
2020-05-21,South Sudan,SSD,473,134,6,0,Clusters of cases,0
2020-05-21,Congo,COG,469,49,16,1,Community transmission,0
2020-05-21,Central African Republic,CAF,436,25,0,0,Sporadic cases,0
2020-05-21,Madagascar,MDG,405,34,2,0,Clusters of cases,0
2020-05-21,Ethiopia,ETH,399,10,5,0,Clusters of cases,0
2020-05-21,Cabo Verde,CPV,356,7,3,0,Clusters of cases,0
2020-05-21,Togo,TGO,354,16,12,0,Community transmission,0
2020-05-21,Mauritius,MUS,332,0,10,0,Clusters of cases,25
2020-05-21,Rwanda,RWA,320,6,0,0,Sporadic cases,0
2020-05-21,Uganda,UGA,264,0,0,0,Sporadic cases,1
2020-05-21,Liberia,LBR,240,2,23,0,Community transmission,0
2020-05-21,Eswatini,SWZ,220,3,2,0,Clusters of cases,0
2020-05-21,Mauritania,MRT,173,32,5,1,Sporadic cases,0
2020-05-21,Sao Tome and Principe,STP,165,0,8,0,Clusters of cases,3
2020-05-21,Mozambique,MOZ,162,6,0,0,Clusters of cases,0
2020-05-21,Benin,BEN,135,5,3,1,Community transmission,0
2020-05-21,Malawi,MWI,72,0,3,0,Clusters of cases,1
2020-05-21,Angola,AGO,60,2,3,0,Clusters of cases,0
2020-05-21,Zimbabwe,ZWE,51,3,4,0,Sporadic cases,0
2020-05-21,Burundi,BDI,42,0,1,0,Clusters of cases,4
2020-05-21,Eritrea,ERI,39,0,0,0,Sporadic cases,33
2020-05-21,Comoros,COM,34,0,1,0,Community transmission,2
2020-05-21,Botswana,BWA,29,4,1,0,Clusters of cases,0
2020-05-21,Gambia,GMB,24,0,1,0,Sporadic cases,4
2020-05-21,Namibia,NAM,18,2,0,0,Sporadic cases,0
2020-05-21,Seychelles,SYC,11,0,0,0,Clusters of cases,45
2020-05-21,Lesotho,LSO,1,0,0,0,Pending,8
2020-05-21,Mayotte,MYT,1494,19,19,0,Clusters of cases,0
2020-05-21,Reunion,REU,449,2,1,0,Clusters of cases,0
2020-05-21,United States of America,USA,1525186,23310,91527,1324,Community transmission,0
2020-05-21,Brazil,BRA,291579,19951,18859,888,Community transmission,0
2020-05-21,Peru,PER,104020,4537,3024,110,Community transmission,0
2020-05-21,Canada,CAN,80555,1053,6062,107,Community transmission,0
2020-05-21,Mexico,MEX,56594,2248,6090,424,Community transmission,0
2020-05-21,Chile,CHL,53617,0,544,0,Community transmission,1
2020-05-21,Ecuador,ECU,34854,703,2888,49,Community transmission,0
2020-05-21,Colombia,COL,17687,752,630,17,Community transmission,0
2020-05-21,Dominican Republic,DOM,13657,180,448,2,Community transmission,0
2020-05-21,Panama,PAN,9977,110,287,6,Community transmission,0
2020-05-21,Argentina,ARG,9283,474,403,10,Community transmission,0
2020-05-21,Bolivia (Plurinational State of),BOL,4919,438,199,10,Clusters of cases,0
2020-05-21,Honduras,HND,3100,145,151,4,Community transmission,0
2020-05-21,Guatemala,GTM,2265,132,45,2,Clusters of cases,0
2020-05-21,Cuba,CUB,1908,8,80,1,Clusters of cases,0
2020-05-21,El Salvador,SLV,1640,69,32,1,Community transmission,0
2020-05-21,Costa Rica,CRI,882,0,10,0,Clusters of cases,2
2020-05-21,Paraguay,PRY,836,3,11,0,Community transmission,0
2020-05-21,Venezuela (Bolivarian Republic of),VEN,824,0,10,0,Clusters of cases,1
2020-05-21,Uruguay,URY,746,8,20,0,Clusters of cases,0
2020-05-21,Haiti,HTI,663,67,22,0,Clusters of cases,0
2020-05-21,Jamaica,JAM,529,9,9,0,Clusters of cases,0
2020-05-21,Nicaragua,NIC,279,0,17,0,Clusters of cases,1
2020-05-21,Guyana,GUY,125,0,10,0,Clusters of cases,1
2020-05-21,Trinidad and Tobago,TTO,116,0,8,0,Sporadic cases,24
2020-05-21,Bahamas,BHS,97,1,11,0,Clusters of cases,0
2020-05-21,Barbados,BRB,90,0,7,0,Clusters of cases,1
2020-05-21,Antigua and Barbuda,ATG,25,0,3,0,Clusters of cases,18
2020-05-21,Grenada,GRD,22,0,0,0,Clusters of cases,6
2020-05-21,Belize,BLZ,18,0,2,0,Sporadic cases,37
2020-05-21,Saint Lucia,LCA,18,0,0,0,Sporadic cases,17
2020-05-21,Saint Vincent and the Grenadines,VCT,18,0,0,0,Sporadic cases,1
2020-05-21,Dominica,DMA,16,0,0,0,Clusters of cases,41
