Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-08-03,South Africa,ZAF,516862,5377,8366,0,Community transmission,0
2020-08-03,Nigeria,NGA,44129,288,896,8,Community transmission,0
2020-08-03,Ghana,GHA,37014,0,182,0,Community transmission,1
2020-08-03,Algeria,DZA,31972,507,1229,-2,Community transmission,0
2020-08-03,Kenya,KEN,22597,544,382,13,Community transmission,0
2020-08-03,Ethiopia,ETH,19289,583,336,26,Community transmission,0
2020-08-03,Cameroon,CMR,17718,463,391,0,Community transmission,0
2020-08-03,Cote d'Ivoire,CIV,16220,38,102,0,Community transmission,0
2020-08-03,Madagascar,MDG,11660,132,118,4,Community transmission,0
2020-08-03,Senegal,SEN,10386,42,211,2,Community transmission,0
2020-08-03,Democratic Republic of the Congo,COD,9132,18,214,0,Community transmission,0
2020-08-03,Gabon,GAB,7646,115,51,1,Community transmission,0
2020-08-03,Guinea,GIN,7418,54,46,0,Community transmission,0
2020-08-03,Zambia,ZMB,6580,233,171,1,Community transmission,0
2020-08-03,Mauritania,MRT,6382,59,157,0,Community transmission,0
2020-08-03,Equatorial Guinea,GNQ,4821,0,83,0,Community transmission,3
2020-08-03,Central African Republic,CAF,4614,0,59,0,Community transmission,2
2020-08-03,Malawi,MWI,4273,42,123,0,Community transmission,0
2020-08-03,Zimbabwe,ZWE,4075,154,80,10,Clusters of cases,0
2020-08-03,Congo,COG,3387,0,57,1,Community transmission,2
2020-08-03,Eswatini,SWZ,2838,63,42,0,Community transmission,0
2020-08-03,Cabo Verde,CPV,2583,36,25,1,Clusters of cases,0
2020-08-03,Mali,MLI,2543,8,124,0,Community transmission,0
2020-08-03,South Sudan,SSD,2437,8,47,1,Community transmission,0
2020-08-03,Namibia,NAM,2406,112,12,1,Clusters of cases,0
2020-08-03,Rwanda,RWA,2092,30,5,0,Clusters of cases,0
2020-08-03,Guinea-Bissau,GNB,1981,0,27,0,Community transmission,5
2020-08-03,Mozambique,MOZ,1973,27,14,1,Community transmission,0
2020-08-03,Benin,BEN,1914,109,38,2,Community transmission,0
2020-08-03,Sierra Leone,SLE,1848,5,67,0,Community transmission,0
2020-08-03,Angola,AGO,1280,116,58,4,Clusters of cases,0
2020-08-03,Liberia,LBR,1214,7,78,1,Community transmission,0
2020-08-03,Uganda,UGA,1195,13,5,1,Clusters of cases,0
2020-08-03,Burkina Faso,BFA,1150,1,53,0,Community transmission,0
2020-08-03,Niger,NER,1147,9,69,0,Community transmission,0
2020-08-03,Togo,TGO,961,34,19,1,Community transmission,0
2020-08-03,Chad,TCD,936,0,75,0,Community transmission,3
2020-08-03,Sao Tome and Principe,STP,874,0,15,0,Clusters of cases,2
2020-08-03,Botswana,BWA,804,0,2,0,Clusters of cases,5
2020-08-03,Lesotho,LSO,718,0,19,0,Clusters of cases,1
2020-08-03,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,88
2020-08-03,Gambia,GMB,498,0,9,0,Sporadic cases,3
2020-08-03,Burundi,BDI,395,0,1,0,Clusters of cases,1
2020-08-03,Comoros,COM,386,0,7,0,Community transmission,1
2020-08-03,Mauritius,MUS,344,0,10,0,Sporadic cases,10
2020-08-03,Eritrea,ERI,282,3,0,0,Sporadic cases,0
2020-08-03,Seychelles,SYC,114,0,0,0,Sporadic cases,7
2020-08-03,Mayotte,MYT,3008,46,39,0,Clusters of cases,0
2020-08-03,Reunion,REU,667,0,4,0,Clusters of cases,1
2020-08-03,United States of America,USA,4629459,47183,154226,469,Community transmission,0
2020-08-03,Brazil,BRA,2733677,25800,94104,541,Community transmission,0
2020-08-03,Mexico,MEX,439046,4853,47746,274,Community transmission,0
2020-08-03,Peru,PER,428850,6667,19614,206,Community transmission,0
2020-08-03,Chile,CHL,361493,1762,9707,99,Community transmission,0
2020-08-03,Colombia,COL,317651,11470,10650,320,Community transmission,0
2020-08-03,Argentina,ARG,201919,5376,3667,55,Community transmission,0
2020-08-03,Canada,CAN,116884,285,8945,4,Community transmission,0
2020-08-03,Ecuador,ECU,87041,809,5767,31,Community transmission,0
2020-08-03,Bolivia (Plurinational State of),BOL,80153,1360,3153,89,Community transmission,0
2020-08-03,Dominican Republic,DOM,73117,874,1183,5,Community transmission,0
2020-08-03,Panama,PAN,67453,1070,1471,22,Community transmission,0
2020-08-03,Guatemala,GTM,51542,236,2013,18,Community transmission,0
2020-08-03,Honduras,HND,43197,512,1377,9,Community transmission,0
2020-08-03,Venezuela (Bolivarian Republic of),VEN,20206,763,174,5,Community transmission,0
2020-08-03,Costa Rica,CRI,18975,788,162,8,Community transmission,0
2020-08-03,El Salvador,SLV,17843,395,477,10,Community transmission,0
2020-08-03,Haiti,HTI,7476,8,165,0,Community transmission,0
