Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-17,China,CHN,84180,31,4642,0,Clusters of cases,0
2020-04-17,Republic of Korea,KOR,10653,18,232,2,Clusters of cases,0
2020-04-17,Japan,JPN,9795,628,154,6,Clusters of cases,0
2020-04-17,Australia,AUS,6533,65,67,4,Clusters of cases,0
2020-04-17,Philippines,PHL,5878,218,387,25,Clusters of cases,0
2020-04-17,Malaysia,MYS,5251,69,86,2,Clusters of cases,0
2020-04-17,Singapore,SGP,5050,623,11,1,Clusters of cases,0
2020-04-17,New Zealand,NZL,1094,8,11,0,Clusters of cases,0
2020-04-17,Viet Nam,VNM,268,0,0,0,Clusters of cases,1
2020-04-17,Brunei Darussalam,BRN,136,0,1,0,Sporadic cases,7
2020-04-17,Cambodia,KHM,122,0,0,0,Sporadic cases,6
2020-04-17,Mongolia,MNG,31,0,0,0,Sporadic cases,1
2020-04-17,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,5
2020-04-17,Fiji,FJI,17,0,0,0,Sporadic cases,1
2020-04-17,Papua New Guinea,PNG,7,0,0,0,Sporadic cases,1
2020-04-17,Guam,GUM,135,0,5,0,Clusters of cases,3
2020-04-17,French Polynesia,PYF,55,0,0,0,Sporadic cases,4
2020-04-17,New Caledonia,NCL,18,0,0,0,Sporadic cases,15
2020-04-17,Northern Mariana Islands (Commonwealth of the),MNP,14,1,2,0,Pending,0
2020-04-17,Spain,ESP,188068,5252,19478,348,Pending,0
2020-04-17,Italy,ITA,172434,3493,22747,575,Pending,0
2020-04-17,Germany,DEU,137439,3609,4110,242,Pending,0
2020-04-17,The United Kingdom,GBR,108696,5599,14576,847,Pending,0
2020-04-17,France,FRA,108163,385,18659,760,Pending,0
2020-04-17,Turkey,TUR,78546,4353,1769,126,Community transmission,0
2020-04-17,Russian Federation,RUS,36793,4785,313,40,Clusters of cases,0
2020-04-17,Belgium,BEL,36138,1329,5163,306,Pending,0
2020-04-17,Netherlands,NLD,30449,1235,3459,144,Pending,0
2020-04-17,Switzerland,CHE,26997,346,1058,42,Community transmission,0
2020-04-17,Portugal,PRT,19022,181,657,28,Pending,0
2020-04-17,Austria,AUT,14603,155,431,21,Pending,0
2020-04-17,Ireland,IRL,13980,709,530,44,Pending,0
2020-04-17,Sweden,SWE,13216,676,1400,67,Pending,0
2020-04-17,Israel,ISR,12855,264,148,8,Pending,0
