Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-08-01,South Africa,ZAF,503290,10107,8153,148,Community transmission,0
2020-08-01,Nigeria,NGA,43537,386,883,4,Community transmission,0
2020-08-01,Ghana,GHA,35501,0,182,0,Community transmission,1
2020-08-01,Algeria,DZA,30950,556,1223,13,Community transmission,0
2020-08-01,Kenya,KEN,21363,727,364,23,Community transmission,0
2020-08-01,Ethiopia,ETH,17999,469,284,10,Community transmission,0
2020-08-01,Cameroon,CMR,17255,0,391,0,Community transmission,3
2020-08-01,Cote d'Ivoire,CIV,16109,62,102,0,Community transmission,0
2020-08-01,Madagascar,MDG,11273,405,107,1,Community transmission,0
2020-08-01,Senegal,SEN,10284,52,209,4,Community transmission,0
2020-08-01,Democratic Republic of the Congo,COD,9069,0,214,0,Community transmission,1
2020-08-01,Gabon,GAB,7531,179,50,1,Community transmission,0
2020-08-01,Guinea,GIN,7308,0,46,0,Community transmission,1
2020-08-01,Mauritania,MRT,6310,0,157,0,Community transmission,1
2020-08-01,Zambia,ZMB,6228,265,165,14,Community transmission,0
2020-08-01,Equatorial Guinea,GNQ,4821,0,83,0,Community transmission,1
2020-08-01,Central African Republic,CAF,4614,6,59,0,Community transmission,0
2020-08-01,Malawi,MWI,4186,108,120,6,Community transmission,0
2020-08-01,Zimbabwe,ZWE,3659,490,69,2,Clusters of cases,0
2020-08-01,Congo,COG,3387,11,56,0,Community transmission,0
2020-08-01,Eswatini,SWZ,2706,58,42,2,Community transmission,0
2020-08-01,Mali,MLI,2535,13,124,0,Community transmission,0
2020-08-01,Cabo Verde,CPV,2480,29,24,1,Clusters of cases,0
2020-08-01,South Sudan,SSD,2429,77,46,0,Community transmission,0
2020-08-01,Namibia,NAM,2224,95,11,1,Clusters of cases,0
2020-08-01,Rwanda,RWA,2042,20,5,0,Clusters of cases,0
2020-08-01,Guinea-Bissau,GNB,1981,0,27,0,Community transmission,3
2020-08-01,Mozambique,MOZ,1907,43,12,1,Community transmission,0
2020-08-01,Sierra Leone,SLE,1835,12,67,0,Community transmission,0
2020-08-01,Benin,BEN,1805,0,36,0,Community transmission,4
2020-08-01,Liberia,LBR,1189,3,75,0,Community transmission,0
2020-08-01,Uganda,UGA,1176,22,4,1,Clusters of cases,0
2020-08-01,Angola,AGO,1148,39,52,1,Clusters of cases,0
2020-08-01,Burkina Faso,BFA,1143,5,53,0,Community transmission,0
2020-08-01,Niger,NER,1136,0,69,0,Community transmission,1
2020-08-01,Chad,TCD,936,0,75,0,Community transmission,1
2020-08-01,Togo,TGO,927,0,18,0,Community transmission,1
2020-08-01,Sao Tome and Principe,STP,874,3,15,0,Clusters of cases,0
2020-08-01,Botswana,BWA,804,0,2,0,Clusters of cases,3
2020-08-01,Lesotho,LSO,702,98,14,1,Clusters of cases,0
2020-08-01,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,86
2020-08-01,Gambia,GMB,498,0,9,0,Sporadic cases,1
2020-08-01,Burundi,BDI,387,0,1,0,Clusters of cases,2
2020-08-01,Comoros,COM,382,0,7,0,Community transmission,2
2020-08-01,Mauritius,MUS,344,0,10,0,Sporadic cases,8
2020-08-01,Eritrea,ERI,279,0,0,0,Sporadic cases,2
2020-08-01,Seychelles,SYC,114,0,0,0,Sporadic cases,5
2020-08-01,Mayotte,MYT,2962,0,39,0,Clusters of cases,2
2020-08-01,Reunion,REU,664,4,4,0,Clusters of cases,0
2020-08-01,United States of America,USA,4523888,67499,152630,1365,Community transmission,0
2020-08-01,Brazil,BRA,2662485,52383,92475,1212,Community transmission,0
2020-08-01,Mexico,MEX,424637,8458,46688,688,Community transmission,0
2020-08-01,Peru,PER,407492,0,19021,0,Community transmission,1
2020-08-01,Chile,CHL,357658,1991,9533,76,Community transmission,0
2020-08-01,Colombia,COL,295508,9488,10105,295,Community transmission,0
2020-08-01,Argentina,ARG,191302,5929,3543,77,Community transmission,0
2020-08-01,Canada,CAN,116312,513,8935,6,Community transmission,0
2020-08-01,Ecuador,ECU,86232,877,5736,34,Community transmission,0
2020-08-01,Bolivia (Plurinational State of),BOL,76789,1555,2977,83,Community transmission,0
2020-08-01,Dominican Republic,DOM,71415,1766,1170,10,Community transmission,0
