Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-09,China,CHN,83305,56,3345,1,Clusters of cases,0
2020-04-09,Republic of Korea,KOR,10450,27,208,4,Clusters of cases,0
2020-04-09,Australia,AUS,6152,100,52,2,Clusters of cases,0
2020-04-09,Japan,JPN,5347,579,88,3,Clusters of cases,0
2020-04-09,Malaysia,MYS,4228,109,67,2,Clusters of cases,0
2020-04-09,Philippines,PHL,4076,206,203,21,Clusters of cases,0
2020-04-09,Singapore,SGP,1910,287,7,1,Clusters of cases,0
2020-04-09,New Zealand,NZL,1015,23,1,0,Sporadic Cases,0
2020-04-09,Viet Nam,VNM,255,4,0,0,Clusters of cases,0
2020-04-09,Brunei Darussalam,BRN,135,0,1,0,Sporadic Cases,5
2020-04-09,Cambodia,KHM,118,1,0,0,Sporadic Cases,0
2020-04-09,Mongolia,MNG,16,0,0,0,Sporadic Cases,1
2020-04-09,Fiji,FJI,15,0,0,0,Sporadic Cases,2
2020-04-09,Lao People's Democratic Republic,LAO,15,0,0,0,Sporadic Cases,1
2020-04-09,Papua New Guinea,PNG,2,0,0,0,Sporadic Cases,1
2020-04-09,Guam,GUM,128,3,4,0,Clusters of cases,0
2020-04-09,French Polynesia,PYF,51,0,0,0,Sporadic Cases,1
2020-04-09,New Caledonia,NCL,18,0,0,0,Sporadic Cases,7
2020-04-09,Northern Mariana Islands (Commonwealth of the),MNP,11,0,2,0,Pending,1
2020-04-09,Spain,ESP,152446,5756,15238,683,Pending,0
2020-04-09,Italy,ITA,143626,4204,18281,612,Pending,0
2020-04-09,Germany,DEU,113525,5323,2373,266,Pending,0
2020-04-09,France,FRA,85351,4256,12192,1339,Pending,0
2020-04-09,The United Kingdom,GBR,65081,4344,7978,881,Pending,0
2020-04-09,Turkey,TUR,42282,4056,908,96,Community Transmission,0
2020-04-09,Belgium,BEL,24983,1580,2523,283,Pending,0
2020-04-09,Switzerland,CHE,23495,785,756,51,Community Transmission,0
2020-04-09,Netherlands,NLD,21762,1213,2396,148,Pending,0
2020-04-09,Portugal,PRT,13956,815,409,29,Pending,0
2020-04-09,Austria,AUT,13248,279,295,22,Pending,0
