Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-03-30,China,CHN,82545,98,3314,4,Local transmission,0
2020-03-30,Republic of Korea,KOR,9786,125,162,4,Local transmission,0
2020-03-30,Australia,AUS,4359,393,18,2,Local transmission,0
2020-03-30,Malaysia,MYS,2626,156,37,3,Local transmission,0
2020-03-30,Japan,JPN,1953,87,56,2,Local transmission,0
2020-03-30,Philippines,PHL,1546,128,78,7,Local transmission,0
2020-03-30,Singapore,SGP,879,35,3,0,Local transmission,0
2020-03-30,New Zealand,NZL,600,48,1,0,Local transmission,0
2020-03-30,Viet Nam,VNM,203,15,0,0,Local transmission,0
2020-03-30,Brunei Darussalam,BRN,127,1,1,0,Local transmission,0
2020-03-30,Cambodia,KHM,107,4,0,0,Local transmission,0
2020-03-30,Mongolia,MNG,12,0,0,0,Imported cases only,3
2020-03-30,Lao People's Democratic Republic,LAO,8,0,0,0,Local transmission,1
2020-03-30,Fiji,FJI,5,0,0,0,Local transmission,5
2020-03-30,Papua New Guinea,PNG,1,0,0,0,Imported cases only,10
2020-03-30,Guam,GUM,58,2,1,0,Local transmission,0
2020-03-30,French Polynesia,PYF,36,1,0,0,Local transmission,0
2020-03-30,New Caledonia,NCL,15,0,0,0,Local transmission,3
2020-03-30,Northern Mariana Islands (Commonwealth of the),MNP,2,0,0,0,Under investigation,2
2020-03-30,Italy,ITA,101739,4050,11591,810,Local transmission,0
2020-03-30,Spain,ESP,85195,6398,7340,812,Local transmission,0
2020-03-30,Germany,DEU,61913,4615,583,128,Local transmission,0
2020-03-30,France,FRA,43977,4335,3017,415,Local transmission,0
2020-03-30,The United Kingdom,GBR,22145,2619,1408,180,Local transmission,0
2020-03-30,Switzerland,CHE,15412,1138,295,38,Local transmission,0
2020-03-30,Belgium,BEL,11899,1063,513,82,Local transmission,0
2020-03-30,Netherlands,NLD,11750,884,864,93,Local transmission,0
2020-03-30,Turkey,TUR,10827,1556,168,37,Local transmission,0
2020-03-30,Austria,AUT,9618,805,108,22,Local transmission,0
2020-03-30,Portugal,PRT,6408,446,140,21,Local transmission,0
2020-03-30,Israel,ISR,4831,584,17,2,Local transmission,0
2020-03-30,Norway,NOR,4226,124,26,4,Local transmission,0
2020-03-30,Sweden,SWE,4028,328,146,36,Local transmission,0
2020-03-30,Czechia,CZE,3002,173,24,8,Local transmission,0
2020-03-30,Ireland,IRL,2910,295,54,8,Local transmission,0
2020-03-30,Denmark,DNK,2577,182,77,5,Local transmission,0
2020-03-30,Poland,POL,2055,193,31,9,Local transmission,0
2020-03-30,Luxembourg,LUX,1988,38,22,1,Local transmission,0
2020-03-30,Romania,ROU,1952,192,44,4,Local transmission,0
2020-03-30,Russian Federation,RUS,1837,303,9,0,Local transmission,0
2020-03-30,Finland,FIN,1313,95,13,2,Local transmission,0
2020-03-30,Greece,GRC,1212,56,43,5,Local transmission,0
2020-03-30,Iceland,ISL,1086,66,2,0,Local transmission,0
2020-03-30,Croatia,HRV,790,77,6,0,Local transmission,0
2020-03-30,Serbia,SRB,785,44,13,0,Local transmission,0
2020-03-30,Slovenia,SVN,763,33,11,0,Local transmission,0
2020-03-30,Estonia,EST,715,36,3,0,Local transmission,0
2020-03-30,Ukraine,UKR,549,69,13,2,Local transmission,0
2020-03-30,Lithuania,LTU,484,0,7,0,Local transmission,1
2020-03-30,Armenia,ARM,482,0,3,0,Local transmission,1
2020-03-30,Hungary,HUN,447,0,15,0,Local transmission,1
2020-03-30,Latvia,LVA,376,0,0,0,Local transmission,1
2020-03-30,Andorra,AND,370,29,8,2,Local transmission,0
2020-03-30,Bosnia and Herzegovina,BIH,359,34,9,3,Local transmission,0
2020-03-30,Bulgaria,BGR,359,13,8,0,Local transmission,0
2020-03-30,Slovakia,SVK,336,0,0,0,Local transmission,1
2020-03-30,Kazakhstan,KAZ,312,18,1,0,Local transmission,0
2020-03-30,Republic of Moldova,MDA,298,35,2,0,Local transmission,0
2020-03-30,North Macedonia,MKD,285,26,7,1,Local transmission,0
2020-03-30,Azerbaijan,AZE,273,83,4,0,Local transmission,0
2020-03-30,Cyprus,CYP,230,16,7,1,Local transmission,0
2020-03-30,San Marino,SMR,230,1,25,1,Local transmission,0
2020-03-30,Albania,ALB,223,0,11,1,Local transmission,1
2020-03-30,Malta,MLT,156,5,0,0,Local transmission,0
2020-03-30,Belarus,BLR,152,0,0,0,Local transmission,1
2020-03-30,Uzbekistan,UZB,149,4,2,0,Local transmission,0
2020-03-30,Kyrgyzstan,KGZ,107,23,0,0,Local transmission,0
2020-03-30,Georgia,GEO,103,5,0,0,Local transmission,0
2020-03-30,Montenegro,MNE,91,6,1,0,Local transmission,0
2020-03-30,Liechtenstein,LIE,64,2,0,0,Under investigation,0
2020-03-30,Monaco,MCO,49,3,0,0,Local transmission,0
2020-03-30,Holy See,VAT,6,0,0,0,Under investigation,1
2020-03-30,Faroe Islands,FRO,168,9,0,0,Local transmission,0
2020-03-30,Kosovo,XKX,106,12,1,0,Local transmission,0
2020-03-30,Gibraltar,GIB,69,4,0,0,Local transmission,0
2020-03-30,Jersey,JEY,63,0,2,0,Local transmission,1
2020-03-30,Guernsey,GGY,45,6,0,0,Local transmission,0
2020-03-30,Isle of Man,IMN,42,0,0,0,Local transmission,1
2020-03-30,Greenland,GRL,10,0,0,0,Under investigation,2
2020-03-30,Thailand,THA,1524,0,9,0,Local transmission,1
2020-03-30,Indonesia,IDN,1414,129,122,8,Local transmission,0
2020-03-30,India,IND,1071,0,29,0,Local transmission,1
2020-03-30,Sri Lanka,LKA,120,0,1,0,Local transmission,1
2020-03-30,Bangladesh,BGD,49,0,5,0,Local transmission,1
2020-03-30,Maldives,MDV,17,0,0,0,Local transmission,1
2020-03-30,Myanmar,MMR,10,2,0,0,Local transmission,0
2020-03-30,Nepal,NPL,5,0,0,0,Imported cases only,2
2020-03-30,Bhutan,BTN,4,0,0,0,Imported cases only,1
2020-03-30,Timor Leste,TLS,1,0,0,0,Under investigation,10
2020-03-30,Iran (Islamic Republic of),IRN,41495,3186,2757,117,Local transmission,0
2020-03-30,Pakistan,PAK,1865,240,25,7,Local transmission,0
