Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-03,China,CHN,82875,73,3335,4,Local transmission,0
2020-04-03,Republic of Korea,KOR,10156,94,177,3,Local transmission,0
2020-04-03,Australia,AUS,5454,230,28,5,Local transmission,0
2020-04-03,Malaysia,MYS,3333,217,53,3,Local transmission,0
2020-04-03,Philippines,PHL,3018,385,136,29,Local transmission,0
2020-04-03,Japan,JPN,2920,303,69,4,Local transmission,0
2020-04-03,Singapore,SGP,1114,65,5,1,Local transmission,0
2020-04-03,New Zealand,NZL,824,50,1,0,Local transmission,0
2020-04-03,Viet Nam,VNM,239,6,0,0,Local transmission,0
2020-04-03,Brunei Darussalam,BRN,134,1,1,0,Local transmission,0
2020-04-03,Cambodia,KHM,114,4,0,0,Local transmission,0
2020-04-03,Mongolia,MNG,14,0,0,0,Imported cases only,2
2020-04-03,Lao People's Democratic Republic,LAO,10,0,0,0,Local transmission,2
2020-04-03,Fiji,FJI,7,0,0,0,Local transmission,1
2020-04-03,Papua New Guinea,PNG,1,0,0,0,Imported cases only,14
2020-04-03,Guam,GUM,84,2,3,0,Local transmission,0
2020-04-03,French Polynesia,PYF,39,2,0,0,Local transmission,0
2020-04-03,New Caledonia,NCL,18,0,0,0,Local transmission,1
2020-04-03,Northern Mariana Islands (Commonwealth of the),MNP,8,0,1,0,Local transmission,1
2020-04-03,Italy,ITA,119827,4585,14681,764,Local transmission,0
2020-04-03,Spain,ESP,117710,7472,10935,932,Local transmission,0
2020-04-03,Germany,DEU,85778,6082,1158,141,Local transmission,0
2020-04-03,France,FRA,63536,5209,6493,2003,Local transmission,0
2020-04-03,The United Kingdom,GBR,38172,4450,3605,684,Local transmission,0
2020-04-03,Turkey,TUR,20921,2786,425,69,Local transmission,0
2020-04-03,Switzerland,CHE,19706,862,607,71,Local transmission,0
2020-04-03,Belgium,BEL,16770,1422,1143,132,Local transmission,0
2020-04-03,Netherlands,NLD,15723,1026,1487,148,Local transmission,0
2020-04-03,Austria,AUT,11525,396,168,10,Local transmission,0
2020-04-03,Portugal,PRT,9886,852,246,37,Local transmission,0
2020-04-03,Israel,ISR,7030,819,36,7,Local transmission,0
2020-04-03,Sweden,SWE,6078,612,333,51,Local transmission,0
2020-04-03,Norway,NOR,5208,273,44,2,Local transmission,0
2020-04-03,Ireland,IRL,4273,424,120,22,Local transmission,0
2020-04-03,Czechia,CZE,4190,332,53,9,Local transmission,0
2020-04-03,Russian Federation,RUS,4149,601,34,4,Local transmission,0
2020-04-03,Denmark,DNK,3757,371,139,16,Local transmission,0
2020-04-03,Poland,POL,3383,437,71,14,Local transmission,0
2020-04-03,Romania,ROU,3183,445,133,39,Local transmission,0
2020-04-03,Luxembourg,LUX,2612,125,31,1,Local transmission,0
2020-04-03,Finland,FIN,1615,97,20,1,Local transmission,0
2020-04-03,Greece,GRC,1613,99,59,6,Local transmission,0
2020-04-03,Serbia,SRB,1476,305,39,26,Local transmission,0
2020-04-03,Iceland,ISL,1364,45,4,0,Local transmission,0
2020-04-03,Ukraine,UKR,1096,109,28,5,Local transmission,0
2020-04-03,Croatia,HRV,1079,68,8,1,Local transmission,0
2020-04-03,Estonia,EST,961,103,12,1,Local transmission,0
2020-04-03,Slovenia,SVN,934,37,20,4,Local transmission,0
2020-04-03,Lithuania,LTU,771,122,9,0,Local transmission,0
2020-04-03,Armenia,ARM,736,96,7,3,Local transmission,0
2020-04-03,Hungary,HUN,678,93,32,11,Local transmission,0
2020-04-03,Republic of Moldova,MDA,591,0,9,1,Local transmission,1
2020-04-03,Bosnia and Herzegovina,BIH,586,65,18,2,Local transmission,0
2020-04-03,Latvia,LVA,493,35,1,1,Local transmission,0
2020-04-03,Bulgaria,BGR,485,28,14,4,Local transmission,0
2020-04-03,Kazakhstan,KAZ,460,25,3,0,Local transmission,0
2020-04-03,Slovakia,SVK,450,24,0,0,Local transmission,0
2020-04-03,Azerbaijan,AZE,443,43,5,0,Local transmission,0
2020-04-03,Andorra,AND,442,13,16,1,Local transmission,0
2020-04-03,North Macedonia,MKD,430,46,12,1,Local transmission,0
2020-04-03,Cyprus,CYP,396,40,11,2,Local transmission,0
2020-04-03,Albania,ALB,333,56,17,1,Local transmission,0
2020-04-03,Belarus,BLR,254,0,4,0,Local transmission,1
2020-04-03,San Marino,SMR,252,7,32,2,Local transmission,0
2020-04-03,Uzbekistan,UZB,241,20,2,0,Local transmission,0
2020-04-03,Malta,MLT,202,7,0,0,Local transmission,0
2020-04-03,Montenegro,MNE,160,20,2,0,Local transmission,0
2020-04-03,Georgia,GEO,157,9,0,0,Local transmission,0
2020-04-03,Kyrgyzstan,KGZ,144,14,1,0,Local transmission,0
2020-04-03,Liechtenstein,LIE,76,1,0,0,Under investigation,0
2020-04-03,Monaco,MCO,37,0,0,0,Local transmission,3
2020-04-03,Holy See,VAT,7,0,0,0,Under investigation,1
2020-04-03,Faroe Islands,FRO,179,2,0,0,Local transmission,0
2020-04-03,Kosovo,XKX,132,6,1,0,Local transmission,0
2020-04-03,Jersey,JEY,118,37,2,0,Local transmission,0
2020-04-03,Guernsey,GGY,114,23,2,1,Local transmission,0
2020-04-03,Isle of Man,IMN,114,43,1,0,Local transmission,0
2020-04-03,Gibraltar,GIB,95,14,1,1,Local transmission,0
2020-04-03,Greenland,GRL,10,0,0,0,Under investigation,6
2020-04-03,India,IND,2301,336,56,6,Local transmission,0
2020-04-03,Indonesia,IDN,1986,196,181,11,Local transmission,0
2020-04-03,Thailand,THA,1978,103,19,4,Local transmission,0
2020-04-03,Sri Lanka,LKA,151,3,4,1,Local transmission,0
2020-04-03,Bangladesh,BGD,61,5,6,0,Local transmission,0
2020-04-03,Myanmar,MMR,20,4,1,0,Local transmission,0
2020-04-03,Maldives,MDV,19,0,0,0,Local transmission,1
2020-04-03,Nepal,NPL,6,0,0,0,Imported cases only,1
2020-04-03,Bhutan,BTN,5,0,0,0,Imported cases only,1
2020-04-03,Timor Leste,TLS,1,0,0,0,Imported cases only,14
2020-04-03,Iran (Islamic Republic of),IRN,53183,2715,3294,134,Local transmission,0
2020-04-03,Pakistan,PAK,2450,0,35,0,Local transmission,1
2020-04-03,Saudi Arabia,SAU,2039,154,25,4,Local transmission,0
2020-04-03,United Arab Emirates,ARE,1264,240,9,1,Local transmission,0
2020-04-03,Qatar,QAT,1075,126,3,0,Local transmission,0
2020-04-03,Egypt,EGY,985,120,66,8,Local transmission,0
2020-04-03,Morocco,MAR,844,109,50,3,Local transmission,0
2020-04-03,Iraq,IRQ,820,48,54,0,Local transmission,0
2020-04-03,Bahrain,BHR,673,30,4,0,Local transmission,0
2020-04-03,Lebanon,LBN,508,0,17,0,Local transmission,1
