Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-07-27,South Africa,ZAF,452530,7097,7067,298,Community transmission,0
2020-07-27,Nigeria,NGA,41180,648,860,2,Community transmission,0
2020-07-27,Ghana,GHA,33624,1187,168,7,Community transmission,0
2020-07-27,Algeria,DZA,27973,616,1163,8,Community transmission,0
2020-07-27,Kenya,KEN,17975,1332,285,7,Community transmission,0
2020-07-27,Cameroon,CMR,17179,69,391,0,Community transmission,0
2020-07-27,Cote d'Ivoire,CIV,15655,59,96,0,Community transmission,0
2020-07-27,Ethiopia,ETH,14547,579,228,5,Community transmission,0
2020-07-27,Senegal,SEN,9764,83,194,3,Community transmission,0
2020-07-27,Madagascar,MDG,9690,395,91,6,Community transmission,0
2020-07-27,Democratic Republic of the Congo,COD,8843,13,207,4,Community transmission,0
2020-07-27,Gabon,GAB,7189,205,49,0,Community transmission,0
2020-07-27,Guinea,GIN,7055,47,45,2,Community transmission,0
2020-07-27,Mauritania,MRT,6208,37,156,0,Community transmission,0
2020-07-27,Central African Republic,CAF,4599,1,59,0,Community transmission,0
2020-07-27,Zambia,ZMB,4552,71,140,1,Community transmission,0
2020-07-27,Malawi,MWI,3709,45,103,4,Community transmission,0
2020-07-27,Congo,COG,3159,0,54,0,Community transmission,1
2020-07-27,Zimbabwe,ZWE,2704,192,36,2,Clusters of cases,0
2020-07-27,Mali,MLI,2513,3,124,1,Community transmission,0
2020-07-27,Equatorial Guinea,GNQ,2350,0,41,0,Community transmission,11
2020-07-27,Cabo Verde,CPV,2328,21,22,0,Clusters of cases,0
2020-07-27,Eswatini,SWZ,2316,109,34,2,Community transmission,0
2020-07-27,South Sudan,SSD,2305,0,46,0,Community transmission,1
2020-07-27,Guinea-Bissau,GNB,1954,0,26,0,Community transmission,7
2020-07-27,Rwanda,RWA,1879,56,5,0,Clusters of cases,0
2020-07-27,Namibia,NAM,1842,68,8,0,Clusters of cases,0
2020-07-27,Sierra Leone,SLE,1783,0,66,0,Community transmission,1
2020-07-27,Benin,BEN,1770,0,35,0,Community transmission,1
