Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-12,China,CHN,83597,115,3351,2,Clusters of cases,0
2020-04-12,Republic of Korea,KOR,10537,25,217,3,Clusters of cases,0
2020-04-12,Japan,JPN,7255,507,102,4,Clusters of cases,0
2020-04-12,Australia,AUS,6322,33,61,4,Clusters of cases,0
2020-04-12,Malaysia,MYS,4683,153,76,3,Clusters of cases,0
2020-04-12,Philippines,PHL,4648,220,297,50,Clusters of cases,0
2020-04-12,Singapore,SGP,2532,233,8,0,Clusters of cases,0
2020-04-12,New Zealand,NZL,1064,15,5,1,Sporadic cases,0
2020-04-12,Viet Nam,VNM,262,4,0,0,Clusters of cases,0
2020-04-12,Brunei Darussalam,BRN,136,0,1,0,Sporadic cases,2
2020-04-12,Cambodia,KHM,122,0,0,0,Sporadic cases,1
2020-04-12,Lao People's Democratic Republic,LAO,19,3,0,0,Sporadic cases,0
2020-04-12,Fiji,FJI,16,0,0,0,Sporadic cases,2
2020-04-12,Mongolia,MNG,16,0,0,0,Sporadic cases,4
2020-04-12,Papua New Guinea,PNG,2,0,0,0,Sporadic cases,4
2020-04-12,Guam,GUM,133,0,5,0,Clusters of cases,1
2020-04-12,French Polynesia,PYF,53,2,0,0,Sporadic cases,0
2020-04-12,New Caledonia,NCL,18,0,0,0,Sporadic cases,10
2020-04-12,Northern Mariana Islands (Commonwealth of the),MNP,11,0,2,0,Pending,4
2020-04-12,Spain,ESP,166019,4167,16972,619,Pending,0
2020-04-12,Italy,ITA,156363,4092,19901,431,Pending,0
2020-04-12,Germany,DEU,123016,2537,2799,126,Pending,0
2020-04-12,France,FRA,94382,1595,14374,560,Pending,0
2020-04-12,The United Kingdom,GBR,84283,5288,10612,737,Pending,0
2020-04-12,Turkey,TUR,56956,4789,1198,97,Community transmission,0
2020-04-12,Belgium,BEL,29647,1629,3600,254,Pending,0
2020-04-12,Netherlands,NLD,25587,1174,2737,94,Pending,0
2020-04-12,Switzerland,CHE,25220,400,858,27,Community transmission,0
2020-04-12,Russian Federation,RUS,18328,2558,148,18,Clusters of cases,0
2020-04-12,Portugal,PRT,16585,598,504,34,Pending,0
2020-04-12,Austria,AUT,13937,130,350,13,Pending,0
2020-04-12,Israel,ISR,10878,353,103,7,Pending,0
2020-04-12,Sweden,SWE,10483,332,899,12,Pending,0
2020-04-12,Ireland,IRL,9655,727,334,14,Pending,0
2020-04-12,Poland,POL,6674,318,232,24,Pending,0
2020-04-12,Norway,NOR,6415,95,103,5,Pending,0
2020-04-12,Romania,ROU,6300,310,306,24,Pending,0
2020-04-12,Denmark,DNK,6174,178,273,13,Pending,0
2020-04-12,Czechia,CZE,5991,89,138,9,Pending,0
2020-04-12,Serbia,SRB,3630,250,80,6,Pending,0
