Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-06-14,South Africa,ZAF,70038,4302,1480,57,Community transmission,0
2020-06-14,Nigeria,NGA,16085,904,420,21,Community transmission,0
2020-06-14,Ghana,GHA,11422,304,51,3,Community transmission,0
2020-06-14,Algeria,DZA,10919,109,767,7,Community transmission,0
2020-06-14,Cameroon,CMR,9572,829,275,5,Community transmission,0
2020-06-14,Senegal,SEN,5090,94,60,0,Community transmission,0
2020-06-14,Cote d'Ivoire,CIV,5084,236,45,0,Community transmission,0
2020-06-14,Democratic Republic of the Congo,COD,4777,54,106,1,Community transmission,0
2020-06-14,Guinea,GIN,4534,50,25,0,Community transmission,0
2020-06-14,Kenya,KEN,3594,137,103,3,Community transmission,0
2020-06-14,Gabon,GAB,3463,0,23,0,Community transmission,3
2020-06-14,Ethiopia,ETH,3345,179,57,2,Community transmission,0
2020-06-14,Central African Republic,CAF,2222,165,7,0,Community transmission,0
2020-06-14,Mali,MLI,1809,33,104,0,Community transmission,0
2020-06-14,Mauritania,MRT,1783,210,87,6,Clusters of cases,0
2020-06-14,South Sudan,SSD,1693,9,27,2,Clusters of cases,0
2020-06-14,Guinea-Bissau,GNB,1460,0,15,0,Community transmission,1
2020-06-14,Zambia,ZMB,1358,1,11,1,Community transmission,0
2020-06-14,Madagascar,MDG,1272,20,10,0,Clusters of cases,0
2020-06-14,Sierra Leone,SLE,1169,37,51,0,Community transmission,0
2020-06-14,Equatorial Guinea,GNQ,1043,0,12,0,Community transmission,22
2020-06-14,Niger,NER,980,2,66,1,Community transmission,0
2020-06-14,Burkina Faso,BFA,894,2,53,0,Community transmission,0
2020-06-14,Chad,TCD,850,2,73,1,Community transmission,0
2020-06-14,Uganda,UGA,823,0,0,0,Sporadic cases,1
2020-06-14,Congo,COG,779,0,25,0,Community transmission,1
2020-06-14,Cabo Verde,CPV,750,24,6,0,Clusters of cases,0
2020-06-14,Mozambique,MOZ,583,30,2,0,Clusters of cases,0
2020-06-14,Rwanda,RWA,582,41,2,0,Sporadic cases,0
2020-06-14,Malawi,MWI,547,18,6,1,Clusters of cases,0
2020-06-14,Togo,TGO,530,5,13,0,Community transmission,0
2020-06-14,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,38
2020-06-14,Eswatini,SWZ,490,4,4,1,Clusters of cases,0
2020-06-14,Benin,BEN,470,58,7,1,Community transmission,0
2020-06-14,Liberia,LBR,458,12,32,0,Community transmission,0
2020-06-14,Sao Tome and Principe,STP,388,0,10,0,Clusters of cases,4
2020-06-14,Zimbabwe,ZWE,383,27,4,0,Sporadic cases,0
2020-06-14,Mauritius,MUS,337,0,10,0,Clusters of cases,9
2020-06-14,Comoros,COM,176,0,2,0,Community transmission,1
2020-06-14,Angola,AGO,140,2,6,0,Clusters of cases,0
2020-06-14,Eritrea,ERI,96,31,0,0,Sporadic cases,0
2020-06-14,Burundi,BDI,94,0,1,0,Clusters of cases,3
2020-06-14,Botswana,BWA,60,0,1,0,Clusters of cases,2
2020-06-14,Namibia,NAM,32,0,0,0,Sporadic cases,1
