Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-19,China,CHN,84237,36,4642,0,Clusters of cases,0
2020-04-19,Japan,JPN,10751,390,171,10,Clusters of cases,0
2020-04-19,Republic of Korea,KOR,10674,13,236,2,Clusters of cases,0
2020-04-19,Australia,AUS,6612,26,70,1,Clusters of cases,0
2020-04-19,Singapore,SGP,6588,596,11,0,Clusters of cases,0
2020-04-19,Philippines,PHL,6259,172,409,12,Clusters of cases,0
2020-04-19,Malaysia,MYS,5389,84,89,1,Clusters of cases,0
2020-04-19,New Zealand,NZL,1105,7,12,1,Clusters of cases,0
2020-04-19,Viet Nam,VNM,268,0,0,0,Clusters of cases,3
2020-04-19,Brunei Darussalam,BRN,138,1,1,0,Sporadic cases,0
2020-04-19,Cambodia,KHM,122,0,0,0,Sporadic cases,8
2020-04-19,Mongolia,MNG,32,1,0,0,Sporadic cases,0
2020-04-19,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,7
2020-04-19,Fiji,FJI,17,0,0,0,Sporadic cases,3
2020-04-19,Papua New Guinea,PNG,7,0,0,0,Sporadic cases,3
2020-04-19,Guam,GUM,133,0,5,0,Clusters of cases,8
2020-04-19,French Polynesia,PYF,55,0,0,0,Sporadic cases,6
2020-04-19,New Caledonia,NCL,18,0,0,0,Sporadic cases,17
2020-04-19,Northern Mariana Islands (Commonwealth of the),MNP,14,0,2,0,Pending,2
2020-04-19,Spain,ESP,195944,4218,20453,410,Pending,0
2020-04-19,Italy,ITA,178972,3047,23660,433,Pending,0
2020-04-19,Germany,DEU,141672,1775,4404,110,Pending,0
2020-04-19,The United Kingdom,GBR,120071,5850,16060,596,Pending,0
2020-04-19,France,FRA,111463,742,19689,395,Pending,0
2020-04-19,Turkey,TUR,86306,3977,2017,127,Community transmission,0
2020-04-19,Russian Federation,RUS,42853,0,361,0,Clusters of cases,1
2020-04-19,Belgium,BEL,38496,1313,5683,230,Pending,0
2020-04-19,Netherlands,NLD,32655,1066,3684,83,Pending,0
2020-04-19,Switzerland,CHE,27658,336,1134,24,Community transmission,0
2020-04-19,Portugal,PRT,20206,521,714,27,Pending,0
2020-04-19,Ireland,IRL,15251,493,610,39,Pending,0
2020-04-19,Austria,AUT,14710,48,452,9,Pending,0
2020-04-19,Sweden,SWE,14385,563,1540,29,Pending,0
2020-04-19,Israel,ISR,13362,255,171,13,Pending,0
2020-04-19,Poland,POL,9287,545,360,13,Pending,0
2020-04-19,Romania,ROU,8746,328,434,17,Pending,0
2020-04-19,Denmark,DNK,7384,142,355,9,Pending,0
2020-04-19,Norway,NOR,7068,84,154,6,Pending,0
2020-04-19,Czechia,CZE,6787,133,188,7,Pending,0
2020-04-19,Serbia,SRB,6318,324,122,5,Pending,0
2020-04-19,Ukraine,UKR,5710,261,151,10,Community transmission,0
2020-04-19,Belarus,BLR,4779,0,47,2,Clusters of cases,2
2020-04-19,Finland,FIN,3783,102,94,4,Pending,0
2020-04-19,Luxembourg,LUX,3550,13,73,1,Pending,0
2020-04-19,Republic of Moldova,MDA,2472,121,67,7,Pending,0
2020-04-19,Greece,GRC,2235,28,110,5,Pending,0
2020-04-19,Hungary,HUN,1984,68,199,10,Pending,0
2020-04-19,Croatia,HRV,1871,39,47,8,Pending,0
2020-04-19,Iceland,ISL,1771,11,9,0,Pending,0
2020-04-19,Uzbekistan,UZB,1565,70,5,0,Clusters of cases,0
2020-04-19,Kazakhstan,KAZ,1546,0,17,0,Pending,2
2020-04-19,Estonia,EST,1528,16,40,2,Pending,0
2020-04-19,Azerbaijan,AZE,1398,25,19,1,Clusters of cases,0
2020-04-19,Slovenia,SVN,1330,13,74,4,Pending,0
2020-04-19,Lithuania,LTU,1326,28,36,3,Pending,0
2020-04-19,Armenia,ARM,1291,43,20,0,Clusters of cases,0
2020-04-19,Bosnia and Herzegovina,BIH,1286,18,46,0,Community transmission,0
2020-04-19,North Macedonia,MKD,1207,37,51,2,Clusters of cases,0
2020-04-19,Slovakia,SVK,1161,72,12,1,Pending,0
2020-04-19,Bulgaria,BGR,915,37,43,2,Pending,0
2020-04-19,Cyprus,CYP,767,6,17,0,Pending,0
2020-04-19,Latvia,LVA,727,15,5,0,Pending,0
2020-04-19,Andorra,AND,717,13,36,1,Community transmission,0
2020-04-19,Kyrgyzstan,KGZ,568,14,7,2,Pending,0
2020-04-19,Albania,ALB,562,14,26,0,Clusters of cases,0
2020-04-19,San Marino,SMR,461,6,39,0,Community transmission,0
2020-04-19,Malta,MLT,427,1,3,0,Pending,0
2020-04-19,Georgia,GEO,399,5,4,0,Clusters of cases,0
2020-04-19,Montenegro,MNE,308,0,5,0,Clusters of cases,1
2020-04-19,Monaco,MCO,98,0,1,0,Sporadic cases,2
2020-04-19,Liechtenstein,LIE,82,0,1,0,Pending,1
2020-04-19,Holy See,VAT,8,0,0,0,Sporadic cases,11
2020-04-19,Kosovo,XKX,535,25,12,0,Community transmission,0
2020-04-19,Isle of Man,IMN,297,6,4,0,Pending,0
2020-04-19,Jersey,JEY,245,11,12,1,Pending,0
