Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-08-10,South Africa,ZAF,563598,3739,10621,213,Community transmission,0
2020-08-10,Nigeria,NGA,46867,290,950,5,Community transmission,0
2020-08-10,Ghana,GHA,41212,209,215,0,Community transmission,0
2020-08-10,Algeria,DZA,35712,498,1312,10,Community transmission,0
2020-08-10,Kenya,KEN,26928,492,423,3,Community transmission,0
2020-08-10,Ethiopia,ETH,23591,773,420,13,Community transmission,0
2020-08-10,Cameroon,CMR,18213,171,398,3,Community transmission,0
2020-08-10,Cote d'Ivoire,CIV,16798,83,105,0,Community transmission,0
2020-08-10,Madagascar,MDG,13202,116,151,3,Community transmission,0
2020-08-10,Senegal,SEN,11312,137,236,4,Community transmission,0
2020-08-10,Democratic Republic of the Congo,COD,9488,35,224,0,Community transmission,0
2020-08-10,Zambia,ZMB,8210,125,241,6,Community transmission,0
2020-08-10,Gabon,GAB,8006,83,51,0,Community transmission,0
2020-08-10,Guinea,GIN,7952,22,50,0,Community transmission,0
2020-08-10,Mauritania,MRT,6550,40,157,0,Community transmission,0
2020-08-10,Equatorial Guinea,GNQ,4821,0,83,0,Community transmission,10
2020-08-10,Zimbabwe,ZWE,4748,99,104,0,Clusters of cases,0
2020-08-10,Malawi,MWI,4674,16,146,0,Community transmission,0
2020-08-10,Central African Republic,CAF,4641,0,60,0,Community transmission,3
2020-08-10,Congo,COG,3745,81,60,2,Community transmission,0
2020-08-10,Eswatini,SWZ,3309,73,61,3,Community transmission,0
2020-08-10,Namibia,NAM,3101,152,19,0,Clusters of cases,0
2020-08-10,Cabo Verde,CPV,2883,25,32,0,Clusters of cases,0
2020-08-10,Mali,MLI,2573,6,125,0,Community transmission,0
2020-08-10,South Sudan,SSD,2472,2,47,0,Community transmission,0
2020-08-10,Mozambique,MOZ,2411,142,16,0,Community transmission,0
2020-08-10,Rwanda,RWA,2152,12,7,0,Clusters of cases,0
2020-08-10,Guinea-Bissau,GNB,2052,0,29,0,Community transmission,3
2020-08-10,Benin,BEN,2001,65,38,0,Community transmission,0
2020-08-10,Sierra Leone,SLE,1917,1,69,1,Community transmission,0
2020-08-10,Angola,AGO,1679,7,78,3,Clusters of cases,0
2020-08-10,Uganda,UGA,1297,14,9,2,Clusters of cases,0
2020-08-10,Liberia,LBR,1240,3,79,0,Community transmission,0
2020-08-10,Gambia,GMB,1235,0,23,0,Sporadic cases,1
2020-08-10,Burkina Faso,BFA,1204,24,54,0,Community transmission,0
2020-08-10,Niger,NER,1158,0,69,0,Community transmission,1
2020-08-10,Togo,TGO,1060,14,23,1,Community transmission,0
2020-08-10,Chad,TCD,945,1,76,0,Community transmission,0
2020-08-10,Sao Tome and Principe,STP,878,0,15,0,Clusters of cases,5
2020-08-10,Botswana,BWA,804,0,2,0,Clusters of cases,12
