Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-06-02,South Africa,ZAF,35812,1455,755,50,Community transmission,0
2020-06-02,Nigeria,NGA,10819,241,314,15,Community transmission,0
2020-06-02,Algeria,DZA,9626,113,667,6,Community transmission,0
2020-06-02,Ghana,GHA,8297,227,38,2,Community transmission,0
2020-06-02,Cameroon,CMR,6585,188,200,1,Community transmission,0
2020-06-02,Guinea,GIN,3886,42,23,0,Community transmission,0
2020-06-02,Senegal,SEN,3836,97,43,1,Community transmission,0
2020-06-02,Democratic Republic of the Congo,COD,3325,131,71,0,Community transmission,0
2020-06-02,Cote d'Ivoire,CIV,3024,73,33,0,Community transmission,0
2020-06-02,Gabon,GAB,2803,148,20,3,Community transmission,0
2020-06-02,Kenya,KEN,2093,72,71,2,Community transmission,0
2020-06-02,Mali,MLI,1351,36,78,0,Community transmission,0
2020-06-02,Ethiopia,ETH,1344,87,14,2,Clusters of cases,0
2020-06-02,Guinea-Bissau,GNB,1339,0,8,0,Community transmission,1
2020-06-02,Zambia,ZMB,1089,0,7,0,Community transmission,1
2020-06-02,Central African Republic,CAF,1069,0,4,0,Clusters of cases,1
2020-06-02,Equatorial Guinea,GNQ,1043,0,12,0,Community transmission,10
2020-06-02,South Sudan,SSD,994,0,10,0,Clusters of cases,5
2020-06-02,Niger,NER,960,2,65,1,Community transmission,0
2020-06-02,Sierra Leone,SLE,896,31,46,0,Community transmission,0
2020-06-02,Burkina Faso,BFA,884,1,53,0,Community transmission,0
2020-06-02,Madagascar,MDG,845,19,6,0,Clusters of cases,0
2020-06-02,Chad,TCD,803,13,66,0,Community transmission,0
2020-06-02,Congo,COG,618,7,20,0,Community transmission,0
2020-06-02,Mauritania,MRT,588,58,26,3,Clusters of cases,0
2020-06-02,Uganda,UGA,586,128,0,0,Sporadic cases,0
2020-06-02,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,26
2020-06-02,Cabo Verde,CPV,466,8,5,1,Clusters of cases,0
2020-06-02,Togo,TGO,445,2,13,0,Community transmission,0
2020-06-02,Rwanda,RWA,384,7,2,1,Sporadic cases,0
2020-06-02,Malawi,MWI,358,22,4,0,Clusters of cases,0
2020-06-02,Mauritius,MUS,335,0,10,0,Clusters of cases,4
2020-06-02,Liberia,LBR,311,15,28,1,Community transmission,0
2020-06-02,Mozambique,MOZ,307,53,2,0,Clusters of cases,0
2020-06-02,Sao Tome and Principe,STP,295,0,10,0,Clusters of cases,7
2020-06-02,Eswatini,SWZ,294,1,3,0,Clusters of cases,0
2020-06-02,Benin,BEN,244,1,3,0,Community transmission,0
2020-06-02,Zimbabwe,ZWE,206,28,4,0,Sporadic cases,0
2020-06-02,Angola,AGO,86,0,4,0,Clusters of cases,2
2020-06-02,Burundi,BDI,63,0,1,0,Clusters of cases,2
2020-06-02,Comoros,COM,62,0,2,0,Community transmission,2
2020-06-02,Botswana,BWA,40,2,1,0,Clusters of cases,0
2020-06-02,Eritrea,ERI,39,0,0,0,Sporadic cases,45
2020-06-02,Gambia,GMB,26,1,1,0,Sporadic cases,0
2020-06-02,Namibia,NAM,25,0,0,0,Sporadic cases,1
2020-06-02,Seychelles,SYC,11,0,0,0,Clusters of cases,57
2020-06-02,Lesotho,LSO,2,0,0,0,Sporadic cases,11
2020-06-02,Mayotte,MYT,1986,52,24,0,Clusters of cases,0
2020-06-02,Reunion,REU,477,4,1,0,Clusters of cases,0
2020-06-02,United States of America,USA,1798330,14692,105008,761,Community transmission,0
2020-06-02,Brazil,BRA,526447,11598,29937,623,Community transmission,0
2020-06-02,Peru,PER,170039,5563,4634,128,Community transmission,0
2020-06-02,Chile,CHL,108686,3527,1188,75,Community transmission,0
2020-06-02,Mexico,MEX,93435,2771,10167,237,Community transmission,0
2020-06-02,Canada,CAN,92151,800,7344,39,Community transmission,0
2020-06-02,Ecuador,ECU,40414,1316,3438,80,Community transmission,0
2020-06-02,Colombia,COL,30493,1110,969,30,Community transmission,0
2020-06-02,Dominican Republic,DOM,17752,180,515,13,Community transmission,0
2020-06-02,Argentina,ARG,17415,564,560,19,Community transmission,0
2020-06-02,Panama,PAN,13837,374,344,8,Community transmission,0
2020-06-02,Bolivia (Plurinational State of),BOL,10531,549,343,30,Community transmission,0
2020-06-02,Honduras,HND,5362,160,217,5,Community transmission,0
2020-06-02,Guatemala,GTM,5336,249,116,8,Community transmission,0
2020-06-02,El Salvador,SLV,2653,71,46,0,Community transmission,0
2020-06-02,Haiti,HTI,2226,102,45,1,Community transmission,0
2020-06-02,Cuba,CUB,2092,9,83,0,Clusters of cases,0
2020-06-02,Venezuela (Bolivarian Republic of),VEN,1662,152,17,3,Community transmission,0
2020-06-02,Costa Rica,CRI,1084,28,10,0,Clusters of cases,0
2020-06-02,Paraguay,PRY,1013,18,11,0,Community transmission,0
2020-06-02,Nicaragua,NIC,950,65,35,0,Community transmission,0
2020-06-02,Uruguay,URY,825,2,23,1,Clusters of cases,0
2020-06-02,Jamaica,JAM,588,7,9,0,Clusters of cases,0
2020-06-02,Guyana,GUY,153,0,12,0,Clusters of cases,1
2020-06-02,Trinidad and Tobago,TTO,117,0,8,0,Sporadic cases,2
2020-06-02,Bahamas,BHS,102,0,11,0,Clusters of cases,1
2020-06-02,Barbados,BRB,92,0,7,0,Clusters of cases,9
2020-06-02,Suriname,SUR,53,26,1,0,Sporadic cases,0
2020-06-02,Saint Vincent and the Grenadines,VCT,26,0,0,0,Sporadic cases,2
2020-06-02,Antigua and Barbuda,ATG,25,0,3,0,Clusters of cases,30
2020-06-02,Grenada,GRD,23,0,0,0,Clusters of cases,7
2020-06-02,Belize,BLZ,18,0,2,0,Sporadic cases,49
2020-06-02,Saint Lucia,LCA,18,0,0,0,Sporadic cases,29
2020-06-02,Dominica,DMA,16,0,0,0,Clusters of cases,53
2020-06-02,Saint Kitts and Nevis,KNA,15,0,0,0,Sporadic cases,43
2020-06-02,Puerto Rico,PRI,3935,62,138,2,Community transmission,0
2020-06-02,French Guiana,GUF,517,18,1,0,Clusters of cases,0
2020-06-02,Martinique,MTQ,200,0,14,0,Clusters of cases,3
2020-06-02,Guadeloupe,GLP,162,0,14,0,Clusters of cases,4
