Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-06-05,South Africa,ZAF,43434,2642,908,60,Community transmission,0
2020-06-05,Nigeria,NGA,11844,328,333,10,Community transmission,0
2020-06-05,Algeria,DZA,9935,104,690,9,Community transmission,0
2020-06-05,Ghana,GHA,9168,283,42,4,Community transmission,0
2020-06-05,Cameroon,CMR,7392,603,205,2,Community transmission,0
2020-06-05,Senegal,SEN,4155,134,45,0,Community transmission,0
2020-06-05,Guinea,GIN,4060,69,23,0,Community transmission,0
2020-06-05,Democratic Republic of the Congo,COD,3763,120,80,3,Community transmission,0
2020-06-05,Cote d'Ivoire,CIV,3431,169,36,1,Community transmission,0
2020-06-05,Gabon,GAB,3101,146,21,0,Community transmission,0
2020-06-05,Kenya,KEN,2474,134,79,1,Community transmission,0
2020-06-05,Ethiopia,ETH,1805,169,19,1,Clusters of cases,0
2020-06-05,Mali,MLI,1485,24,87,2,Community transmission,0
2020-06-05,Central African Republic,CAF,1451,163,4,0,Clusters of cases,0
2020-06-05,Guinea-Bissau,GNB,1368,22,12,3,Community transmission,0
2020-06-05,South Sudan,SSD,1317,0,14,0,Clusters of cases,2
2020-06-05,Zambia,ZMB,1111,0,7,0,Community transmission,1
2020-06-05,Equatorial Guinea,GNQ,1043,0,12,0,Community transmission,13
2020-06-05,Madagascar,MDG,975,18,7,0,Clusters of cases,0
2020-06-05,Niger,NER,966,3,65,0,Community transmission,0
2020-06-05,Sierra Leone,SLE,929,15,47,0,Community transmission,0
2020-06-05,Burkina Faso,BFA,885,0,53,0,Community transmission,1
2020-06-05,Mauritania,MRT,883,99,43,4,Clusters of cases,0
2020-06-05,Chad,TCD,836,8,68,2,Community transmission,0
2020-06-05,Uganda,UGA,686,35,0,0,Sporadic cases,0
2020-06-05,Congo,COG,639,4,20,0,Community transmission,0
2020-06-05,Cabo Verde,CPV,536,34,5,0,Clusters of cases,0
2020-06-05,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,29
2020-06-05,Togo,TGO,485,20,13,0,Community transmission,0
2020-06-05,Rwanda,RWA,420,10,2,0,Sporadic cases,0
2020-06-05,Malawi,MWI,409,16,4,0,Clusters of cases,0
2020-06-05,Mozambique,MOZ,352,0,2,0,Clusters of cases,1
2020-06-05,Mauritius,MUS,337,2,10,0,Clusters of cases,0
2020-06-05,Liberia,LBR,334,13,30,2,Community transmission,0
2020-06-05,Eswatini,SWZ,305,5,3,0,Clusters of cases,0
2020-06-05,Sao Tome and Principe,STP,295,0,10,0,Clusters of cases,10
2020-06-05,Zimbabwe,ZWE,265,43,4,0,Sporadic cases,0
2020-06-05,Benin,BEN,261,0,3,0,Community transmission,1
2020-06-05,Angola,AGO,86,0,4,0,Clusters of cases,5
2020-06-05,Burundi,BDI,63,0,1,0,Clusters of cases,5
2020-06-05,Comoros,COM,62,0,2,0,Community transmission,5
2020-06-05,Eritrea,ERI,41,0,0,0,Sporadic cases,1
2020-06-05,Botswana,BWA,40,0,1,0,Clusters of cases,3
2020-06-05,Gambia,GMB,26,0,1,0,Sporadic cases,3
2020-06-05,Namibia,NAM,25,0,0,0,Sporadic cases,4
2020-06-05,Seychelles,SYC,11,0,0,0,Clusters of cases,60
2020-06-05,Lesotho,LSO,4,0,0,0,Sporadic cases,2
2020-06-05,Mayotte,MYT,2079,21,25,0,Clusters of cases,0
2020-06-05,Reunion,REU,480,1,1,0,Clusters of cases,0
2020-06-05,United States of America,USA,1857872,20069,107911,1035,Community transmission,0
2020-06-05,Brazil,BRA,614941,30925,34021,1473,Community transmission,0
2020-06-05,Peru,PER,183198,4284,5031,137,Community transmission,0
2020-06-05,Chile,CHL,122499,4207,1448,92,Community transmission,0
2020-06-05,Mexico,MEX,105680,4442,12545,817,Community transmission,0
2020-06-05,Canada,CAN,94070,629,7652,109,Community transmission,0
2020-06-05,Ecuador,ECU,42106,1140,3592,106,Community transmission,0
2020-06-05,Colombia,COL,35120,1766,1087,42,Community transmission,0
2020-06-05,Argentina,ARG,20197,929,615,27,Community transmission,0
2020-06-05,Dominican Republic,DOM,18708,389,525,5,Community transmission,0
2020-06-05,Panama,PAN,15044,435,363,6,Community transmission,0
2020-06-05,Bolivia (Plurinational State of),BOL,12245,607,415,15,Community transmission,0
2020-06-05,Guatemala,GTM,6154,394,158,15,Community transmission,0
2020-06-05,Honduras,HND,5880,190,243,9,Community transmission,0
2020-06-05,El Salvador,SLV,2849,68,53,1,Community transmission,0
2020-06-05,Haiti,HTI,2640,36,50,0,Community transmission,0
2020-06-05,Cuba,CUB,2133,14,83,0,Clusters of cases,0
2020-06-05,Venezuela (Bolivarian Republic of),VEN,2087,135,20,0,Community transmission,0
2020-06-05,Nicaragua,NIC,1309,0,46,0,Community transmission,2
2020-06-05,Costa Rica,CRI,1194,37,10,0,Clusters of cases,0
2020-06-05,Paraguay,PRY,1087,1,11,0,Community transmission,0
2020-06-05,Uruguay,URY,832,4,23,0,Clusters of cases,0
2020-06-05,Jamaica,JAM,591,1,10,1,Clusters of cases,0
2020-06-05,Guyana,GUY,153,0,12,0,Clusters of cases,4
2020-06-05,Trinidad and Tobago,TTO,117,0,8,0,Sporadic cases,5
2020-06-05,Bahamas,BHS,102,0,11,0,Clusters of cases,4
2020-06-05,Barbados,BRB,92,0,7,0,Clusters of cases,12
2020-06-05,Suriname,SUR,82,0,1,0,Sporadic cases,1
2020-06-05,Saint Vincent and the Grenadines,VCT,26,0,0,0,Sporadic cases,5
2020-06-05,Antigua and Barbuda,ATG,25,0,3,0,Clusters of cases,33
2020-06-05,Grenada,GRD,23,0,0,0,Clusters of cases,10
2020-06-05,Saint Lucia,LCA,19,1,0,0,Sporadic cases,0
2020-06-05,Belize,BLZ,18,0,2,0,Sporadic cases,52
2020-06-05,Dominica,DMA,16,0,0,0,Clusters of cases,56
2020-06-05,Saint Kitts and Nevis,KNA,15,0,0,0,Sporadic cases,46
2020-06-05,Puerto Rico,PRI,4620,112,141,1,Community transmission,0
2020-06-05,French Guiana,GUF,589,33,1,0,Clusters of cases,0
2020-06-05,Martinique,MTQ,200,0,14,0,Clusters of cases,6
2020-06-05,Guadeloupe,GLP,164,2,14,0,Clusters of cases,0
2020-06-05,Cayman Islands,CYM,160,4,1,0,Clusters of cases,0
2020-06-05,Bermuda,BMU,141,0,9,0,Clusters of cases,3
2020-06-05,Aruba,ABW,101,0,3,0,No cases,31
2020-06-05,Sint Maarten,SXM,77,-1,15,0,Sporadic cases,0
2020-06-05,United States Virgin Islands,VIR,71,0,6,0,Clusters of cases,1
2020-06-05,Saint Martin,MAF,41,0,3,0,Sporadic cases,6
2020-06-05,Curaçao,CUW,21,0,1,0,Sporadic cases,1
2020-06-05,Falkland Islands (Malvinas),FLK,13,0,0,0,Clusters of cases,41
2020-06-05,Turks and Caicos Islands,TCA,12,0,1,0,Sporadic cases,39
2020-06-05,Montserrat,MSR,11,0,1,0,Sporadic cases,53
2020-06-05,British Virgin Islands,VGB,8,0,1,0,Sporadic cases,21
2020-06-05,Bonaire Sint Eustatius and Saba,BES,7,0,0,0,No cases,11
2020-06-05,Saint Barthelemy,BLM,6,0,0,0,Sporadic cases,67
2020-06-05,Anguilla,AIA,3,0,0,0,Sporadic cases,63
2020-06-05,Saint Pierre and Miquelon,SPM,1,0,0,0,Sporadic cases,59
