Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-07-01,South Africa,ZAF,159333,8124,2749,92,Community transmission,0
2020-07-01,Nigeria,NGA,26484,790,603,13,Community transmission,0
2020-07-01,Ghana,GHA,18134,393,117,5,Community transmission,0
2020-07-01,Algeria,DZA,14272,365,920,8,Community transmission,0
2020-07-01,Cameroon,CMR,12592,0,313,0,Community transmission,6
2020-07-01,Cote d'Ivoire,CIV,9499,285,68,2,Community transmission,0
2020-07-01,Democratic Republic of the Congo,COD,7121,83,174,5,Community transmission,0
2020-07-01,Senegal,SEN,6925,132,116,4,Community transmission,0
2020-07-01,Kenya,KEN,6673,307,149,1,Community transmission,0
2020-07-01,Ethiopia,ETH,6048,202,107,4,Community transmission,0
2020-07-01,Guinea,GIN,5404,13,33,0,Community transmission,0
2020-07-01,Gabon,GAB,5394,0,42,0,Community transmission,2
2020-07-01,Mauritania,MRT,4472,235,129,1,Clusters of cases,0
2020-07-01,Central African Republic,CAF,3745,0,47,0,Community transmission,1
2020-07-01,Madagascar,MDG,2303,89,22,2,Clusters of cases,0
2020-07-01,Mali,MLI,2181,0,116,0,Community transmission,1
2020-07-01,South Sudan,SSD,2007,0,38,0,Clusters of cases,1
2020-07-01,Guinea-Bissau,GNB,1710,56,24,0,Community transmission,0
2020-07-01,Zambia,ZMB,1632,38,30,6,Community transmission,0
2020-07-01,Sierra Leone,SLE,1498,36,60,0,Community transmission,0
2020-07-01,Congo,COG,1443,114,42,1,Community transmission,0
2020-07-01,Malawi,MWI,1342,77,16,0,Clusters of cases,0
2020-07-01,Cabo Verde,CPV,1267,40,15,0,Clusters of cases,0
2020-07-01,Benin,BEN,1199,0,21,0,Community transmission,1
2020-07-01,Niger,NER,1075,0,67,0,Community transmission,2
2020-07-01,Equatorial Guinea,GNQ,1043,0,12,0,Community transmission,39
2020-07-01,Rwanda,RWA,1042,17,3,1,Sporadic cases,0
