Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-11,China,CHN,83482,113,3349,0,Clusters of cases,0
2020-04-11,Republic of Korea,KOR,10512,32,214,3,Clusters of cases,0
2020-04-11,Japan,JPN,6748,743,98,4,Clusters of cases,0
2020-04-11,Australia,AUS,6289,51,57,3,Clusters of cases,0
2020-04-11,Malaysia,MYS,4530,184,73,3,Clusters of cases,0
2020-04-11,Philippines,PHL,4428,233,247,26,Clusters of cases,0
2020-04-11,Singapore,SGP,2299,191,8,1,Clusters of cases,0
2020-04-11,New Zealand,NZL,1049,14,4,0,Sporadic Cases,0
2020-04-11,Viet Nam,VNM,258,1,0,0,Clusters of cases,0
2020-04-11,Brunei Darussalam,BRN,136,0,1,0,Sporadic Cases,1
2020-04-11,Cambodia,KHM,122,2,0,0,Sporadic Cases,0
2020-04-11,Fiji,FJI,16,0,0,0,Sporadic Cases,1
2020-04-11,Lao People's Democratic Republic,LAO,16,0,0,0,Sporadic Cases,1
2020-04-11,Mongolia,MNG,16,0,0,0,Sporadic Cases,3
2020-04-11,Papua New Guinea,PNG,2,0,0,0,Sporadic Cases,3
2020-04-11,Guam,GUM,133,3,5,1,Clusters of cases,0
2020-04-11,French Polynesia,PYF,51,0,0,0,Sporadic Cases,3
2020-04-11,New Caledonia,NCL,18,0,0,0,Sporadic Cases,9
2020-04-11,Northern Mariana Islands (Commonwealth of the),MNP,11,0,2,0,Pending,3
2020-04-11,Spain,ESP,161852,4830,16353,510,Pending,0
2020-04-11,Italy,ITA,152271,4694,19470,619,Pending,0
2020-04-11,Germany,DEU,120479,2821,2673,129,Pending,0
2020-04-11,France,FRA,92787,3104,13814,635,Pending,0
2020-04-11,The United Kingdom,GBR,78995,8719,9875,917,Pending,0
2020-04-11,Turkey,TUR,52167,5138,1101,95,Community Transmission,0
2020-04-11,Belgium,BEL,28018,1351,3346,327,Pending,0
2020-04-11,Switzerland,CHE,24820,592,831,26,Community Transmission,0
2020-04-11,Netherlands,NLD,24413,1316,2643,132,Pending,0
2020-04-11,Portugal,PRT,15987,515,470,35,Pending,0
2020-04-11,Russian Federation,RUS,15770,2186,130,24,Clusters of cases,0
2020-04-11,Austria,AUT,13807,247,337,18,Pending,0
2020-04-11,Israel,ISR,10525,430,96,4,Pending,0
2020-04-11,Sweden,SWE,10151,466,887,17,Pending,0
2020-04-11,Ireland,IRL,8928,839,320,33,Pending,0
