Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-29,China,CHN,84373,4,4643,0,Clusters of cases,0
2020-04-29,Singapore,SGP,15641,690,14,0,Clusters of cases,0
2020-04-29,Japan,JPN,14088,236,415,26,Clusters of cases,0
2020-04-29,Republic of Korea,KOR,10765,4,247,1,Clusters of cases,0
2020-04-29,Philippines,PHL,8212,254,558,28,Clusters of cases,0
2020-04-29,Australia,AUS,6746,8,90,2,Clusters of cases,0
2020-04-29,Malaysia,MYS,5945,94,100,0,Clusters of cases,0
2020-04-29,New Zealand,NZL,1129,3,19,0,Clusters of cases,0
2020-04-29,Viet Nam,VNM,270,0,0,0,Clusters of cases,5
2020-04-29,Brunei Darussalam,BRN,138,0,1,0,Sporadic cases,10
2020-04-29,Cambodia,KHM,122,0,0,0,Sporadic cases,18
2020-04-29,Mongolia,MNG,38,0,0,0,Sporadic cases,3
2020-04-29,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,17
2020-04-29,Fiji,FJI,18,0,0,0,Sporadic cases,9
2020-04-29,Papua New Guinea,PNG,8,0,0,0,Sporadic cases,7
2020-04-29,Guam,GUM,141,1,5,0,Clusters of cases,0
2020-04-29,French Polynesia,PYF,58,0,0,0,Sporadic cases,2
2020-04-29,New Caledonia,NCL,18,0,0,0,Sporadic cases,27
2020-04-29,Northern Mariana Islands (Commonwealth of the),MNP,14,0,2,0,Pending,12
2020-04-29,Spain,ESP,212917,2144,24275,453,Community transmission,0
2020-04-29,Italy,ITA,203591,2086,27682,323,Community transmission,0
2020-04-29,The United Kingdom,GBR,165225,4076,26097,4419,Community transmission,0
2020-04-29,Germany,DEU,159119,1478,6288,173,Community transmission,0
2020-04-29,France,FRA,127066,1602,24054,427,Community transmission,0
2020-04-29,Turkey,TUR,117589,2936,3081,89,Community transmission,0
2020-04-29,Russian Federation,RUS,106498,7099,1073,101,Clusters of cases,0
2020-04-29,Belgium,BEL,47859,525,7501,170,Community transmission,0
2020-04-29,Netherlands,NLD,38802,386,4711,145,Community transmission,0
2020-04-29,Switzerland,CHE,29324,143,1407,28,Community transmission,0
2020-04-29,Portugal,PRT,24505,183,973,25,Community transmission,0
2020-04-29,Sweden,SWE,20302,681,2462,107,Community transmission,0
2020-04-29,Ireland,IRL,20253,376,1190,31,Community transmission,0
2020-04-29,Israel,ISR,15782,0,212,0,Pending,1
2020-04-29,Austria,AUT,15364,50,580,11,Community transmission,0
2020-04-29,Belarus,BLR,13181,973,84,5,Clusters of cases,0
2020-04-29,Poland,POL,12640,422,624,28,Community transmission,0
2020-04-29,Romania,ROU,11978,362,675,25,Community transmission,0
2020-04-29,Ukraine,UKR,10406,540,261,11,Community transmission,0
2020-04-29,Denmark,DNK,9008,157,443,9,Pending,0
2020-04-29,Serbia,SRB,8724,227,173,5,Pending,0
2020-04-29,Norway,NOR,7667,62,202,7,Pending,0
2020-04-29,Czechia,CZE,7579,75,227,0,Community transmission,0
2020-04-29,Finland,FIN,4906,166,206,7,Pending,0
2020-04-29,Republic of Moldova,MDA,3771,133,116,7,Pending,0
2020-04-29,Luxembourg,LUX,3769,28,89,0,Pending,0
2020-04-29,Kazakhstan,KAZ,3333,255,25,0,Pending,0
2020-04-29,Hungary,HUN,2775,48,312,12,Clusters of cases,0
2020-04-29,Greece,GRC,2576,42,139,3,Community transmission,0
2020-04-29,Armenia,ARM,2066,134,32,2,Clusters of cases,0
2020-04-29,Croatia,HRV,2062,15,67,4,Community transmission,0
2020-04-29,Uzbekistan,UZB,2031,76,9,1,Clusters of cases,0
2020-04-29,Iceland,ISL,1797,2,10,0,Community transmission,0
2020-04-29,Azerbaijan,AZE,1766,49,23,1,Clusters of cases,0
