Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-08-08,South Africa,ZAF,553188,7712,10210,301,Community transmission,0
2020-08-08,Nigeria,NGA,46140,453,942,6,Community transmission,0
2020-08-08,Ghana,GHA,40533,436,206,0,Community transmission,0
2020-08-08,Algeria,DZA,34693,538,1293,11,Community transmission,0
2020-08-08,Kenya,KEN,25837,699,418,5,Community transmission,0
2020-08-08,Ethiopia,ETH,22253,801,390,10,Community transmission,0
2020-08-08,Cameroon,CMR,18042,0,395,0,Community transmission,1
2020-08-08,Cote d'Ivoire,CIV,16620,96,104,0,Community transmission,0
2020-08-08,Madagascar,MDG,12922,214,141,6,Community transmission,0
2020-08-08,Senegal,SEN,11003,116,229,4,Community transmission,0
2020-08-08,Democratic Republic of the Congo,COD,9435,81,218,0,Community transmission,0
2020-08-08,Gabon,GAB,7923,0,51,0,Community transmission,1
2020-08-08,Zambia,ZMB,7903,739,203,4,Community transmission,0
2020-08-08,Guinea,GIN,7875,98,50,0,Community transmission,0
2020-08-08,Mauritania,MRT,6498,0,157,0,Community transmission,1
2020-08-08,Equatorial Guinea,GNQ,4821,0,83,0,Community transmission,8
2020-08-08,Central African Republic,CAF,4641,0,59,0,Community transmission,1
2020-08-08,Malawi,MWI,4624,49,143,6,Community transmission,0
2020-08-08,Zimbabwe,ZWE,4575,124,102,0,Clusters of cases,0
2020-08-08,Congo,COG,3664,0,58,0,Community transmission,1
2020-08-08,Eswatini,SWZ,3128,92,56,0,Community transmission,0
2020-08-08,Namibia,NAM,2852,50,16,0,Clusters of cases,0
2020-08-08,Cabo Verde,CPV,2835,55,32,3,Clusters of cases,0
2020-08-08,Mali,MLI,2565,4,125,0,Community transmission,0
2020-08-08,South Sudan,SSD,2470,7,47,0,Community transmission,0
2020-08-08,Mozambique,MOZ,2241,28,16,1,Community transmission,0
2020-08-08,Rwanda,RWA,2134,6,6,1,Clusters of cases,0
2020-08-08,Guinea-Bissau,GNB,2052,0,29,0,Community transmission,1
2020-08-08,Benin,BEN,1936,0,38,0,Community transmission,4
2020-08-08,Sierra Leone,SLE,1895,8,68,0,Community transmission,0
2020-08-08,Angola,AGO,1572,34,70,3,Clusters of cases,0
2020-08-08,Uganda,UGA,1269,15,6,0,Clusters of cases,0
2020-08-08,Liberia,LBR,1234,4,79,1,Community transmission,0
2020-08-08,Burkina Faso,BFA,1175,13,54,0,Community transmission,0
2020-08-08,Niger,NER,1157,4,69,0,Community transmission,0
2020-08-08,Gambia,GMB,1090,0,19,0,Sporadic cases,1
2020-08-08,Togo,TGO,1012,0,22,0,Community transmission,1
2020-08-08,Chad,TCD,942,0,76,0,Community transmission,2
2020-08-08,Sao Tome and Principe,STP,878,0,15,0,Clusters of cases,3
2020-08-08,Botswana,BWA,804,0,2,0,Clusters of cases,10
2020-08-08,Lesotho,LSO,742,0,23,0,Clusters of cases,2
2020-08-08,United Republic of Tanzania,TZA,509,0,21,0,Community transmission,93
2020-08-08,Burundi,BDI,405,4,1,0,Clusters of cases,0
2020-08-08,Comoros,COM,399,3,7,0,Community transmission,0
2020-08-08,Mauritius,MUS,344,0,10,0,Sporadic cases,15
2020-08-08,Eritrea,ERI,285,0,0,0,Sporadic cases,1
2020-08-08,Seychelles,SYC,126,0,0,0,Sporadic cases,1
2020-08-08,Mayotte,MYT,3068,0,39,0,Clusters of cases,1
2020-08-08,Reunion,REU,681,6,5,0,Clusters of cases,0
2020-08-08,United States of America,USA,4897958,61028,159930,1324,Community transmission,0
2020-08-08,Brazil,BRA,2962442,50230,99572,1079,Community transmission,0
2020-08-08,Mexico,MEX,469407,6717,51311,794,Community transmission,0
2020-08-08,Peru,PER,463875,8466,20649,225,Community transmission,0
2020-08-08,Chile,CHL,371023,2198,10011,53,Community transmission,0
2020-08-08,Colombia,COL,367196,9486,12250,311,Community transmission,0
2020-08-08,Argentina,ARG,235677,7482,4450,159,Community transmission,0
2020-08-08,Canada,CAN,118985,424,8970,4,Community transmission,0
2020-08-08,Ecuador,ECU,93572,1603,5916,19,Community transmission,0
2020-08-08,Bolivia (Plurinational State of),BOL,87891,1468,3524,59,Community transmission,0
2020-08-08,Dominican Republic,DOM,78778,1069,1289,30,Community transmission,0
