Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-14,China,CHN,83745,49,3352,1,Clusters of cases,0
2020-04-14,Republic of Korea,KOR,10591,27,225,3,Clusters of cases,0
2020-04-14,Japan,JPN,8100,455,119,10,Clusters of cases,0
2020-04-14,Australia,AUS,6416,50,61,0,Clusters of cases,0
2020-04-14,Philippines,PHL,5223,291,335,20,Clusters of cases,0
2020-04-14,Malaysia,MYS,4987,170,82,5,Clusters of cases,0
2020-04-14,Singapore,SGP,3252,334,10,1,Clusters of cases,0
2020-04-14,New Zealand,NZL,1078,6,9,0,Clusters of cases,0
2020-04-14,Viet Nam,VNM,266,1,0,0,Clusters of cases,0
2020-04-14,Brunei Darussalam,BRN,136,0,1,0,Sporadic cases,4
2020-04-14,Cambodia,KHM,122,0,0,0,Sporadic cases,3
2020-04-14,Mongolia,MNG,30,13,0,0,Sporadic cases,0
2020-04-14,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,2
2020-04-14,Fiji,FJI,16,0,0,0,Sporadic cases,4
2020-04-14,Papua New Guinea,PNG,2,0,0,0,Sporadic cases,6
2020-04-14,Guam,GUM,135,1,5,0,Clusters of cases,0
2020-04-14,French Polynesia,PYF,55,0,0,0,Sporadic cases,1
2020-04-14,New Caledonia,NCL,18,0,0,0,Sporadic cases,12
2020-04-14,Northern Mariana Islands (Commonwealth of the),MNP,13,2,2,0,Pending,0
2020-04-14,Spain,ESP,172541,3045,18056,567,Pending,0
2020-04-14,Italy,ITA,162488,2972,21069,604,Pending,0
2020-04-14,Germany,DEU,127584,2486,3254,285,Pending,0
2020-04-14,France,FRA,102533,5483,15708,762,Pending,0
2020-04-14,The United Kingdom,GBR,93877,5252,12107,778,Pending,0
2020-04-14,Turkey,TUR,65111,4062,1403,107,Community transmission,0
2020-04-14,Belgium,BEL,31119,530,4157,254,Pending,0
2020-04-14,Netherlands,NLD,27419,868,2945,122,Pending,0
2020-04-14,Switzerland,CHE,25753,254,900,15,Community transmission,0
