Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-05,China,CHN,83005,75,3340,2,Local transmission,0
2020-04-05,Republic of Korea,KOR,10284,47,186,3,Local transmission,0
2020-04-05,Australia,AUS,5744,109,36,2,Local transmission,0
2020-04-05,Malaysia,MYS,3662,179,61,4,Local transmission,0
2020-04-05,Japan,JPN,3654,383,73,3,Local transmission,0
2020-04-05,Philippines,PHL,3246,152,152,8,Local transmission,0
2020-04-05,Singapore,SGP,1309,120,6,1,Local transmission,0
2020-04-05,New Zealand,NZL,911,39,1,0,Local transmission,0
2020-04-05,Viet Nam,VNM,241,1,0,0,Local transmission,0
2020-04-05,Brunei Darussalam,BRN,135,0,1,0,Local transmission,1
2020-04-05,Cambodia,KHM,114,0,0,0,Local transmission,2
2020-04-05,Mongolia,MNG,14,0,0,0,Imported cases only,4
2020-04-05,Fiji,FJI,12,0,0,0,Local transmission,1
2020-04-05,Lao People's Democratic Republic,LAO,11,1,0,0,Local transmission,0
2020-04-05,Papua New Guinea,PNG,1,0,0,0,Imported cases only,16
2020-04-05,Guam,GUM,112,19,4,0,Local transmission,0
2020-04-05,French Polynesia,PYF,41,1,0,0,Local transmission,0
2020-04-05,New Caledonia,NCL,18,0,0,0,Local transmission,3
2020-04-05,Northern Mariana Islands (Commonwealth of the),MNP,8,0,1,0,Local transmission,3
2020-04-05,Spain,ESP,130759,6023,12418,674,Local transmission,0
2020-04-05,Italy,ITA,128948,4316,15889,527,Local transmission,0
2020-04-05,Germany,DEU,95391,3677,1434,92,Local transmission,0
2020-04-05,France,FRA,69607,1850,8064,518,Local transmission,0
2020-04-05,The United Kingdom,GBR,47810,5903,4934,621,Local transmission,0
2020-04-05,Turkey,TUR,27069,3135,574,73,Local transmission,0
2020-04-05,Switzerland,CHE,21065,576,715,49,Local transmission,0
2020-04-05,Belgium,BEL,19691,1260,1447,164,Local transmission,0
2020-04-05,Netherlands,NLD,17851,1224,1766,115,Local transmission,0
2020-04-05,Austria,AUT,11983,217,204,18,Local transmission,0
2020-04-05,Portugal,PRT,11278,754,295,29,Local transmission,0
2020-04-05,Israel,ISR,8018,429,46,4,Local transmission,0
2020-04-05,Sweden,SWE,6830,387,401,28,Local transmission,0
2020-04-05,Norway,NOR,5640,130,58,8,Local transmission,0
2020-04-05,Russian Federation,RUS,5389,658,45,2,Local transmission,0
2020-04-05,Ireland,IRL,5111,507,158,21,Local transmission,0
2020-04-05,Czechia,CZE,4587,115,67,8,Local transmission,0
2020-04-05,Denmark,DNK,4369,292,179,18,Local transmission,0
2020-04-05,Poland,POL,4102,475,94,15,Local transmission,0
2020-04-05,Romania,ROU,3864,251,148,7,Local transmission,0
2020-04-05,Luxembourg,LUX,2804,75,36,5,Local transmission,0
2020-04-05,Finland,FIN,1927,45,28,3,Local transmission,0
2020-04-05,Serbia,SRB,1908,284,51,12,Local transmission,0
