Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-04-21,China,CHN,84287,37,4642,0,Clusters of cases,0
2020-04-21,Japan,JPN,11496,378,277,91,Clusters of cases,0
2020-04-21,Republic of Korea,KOR,10694,11,238,1,Clusters of cases,0
2020-04-21,Singapore,SGP,9125,1111,11,0,Clusters of cases,0
2020-04-21,Australia,AUS,6647,22,74,3,Clusters of cases,0
2020-04-21,Philippines,PHL,6599,140,437,9,Clusters of cases,0
2020-04-21,Malaysia,MYS,5482,58,92,3,Clusters of cases,0
2020-04-21,New Zealand,NZL,1113,6,14,1,Clusters of cases,0
2020-04-21,Viet Nam,VNM,268,0,0,0,Clusters of cases,5
2020-04-21,Brunei Darussalam,BRN,138,0,1,0,Sporadic cases,2
2020-04-21,Cambodia,KHM,122,0,0,0,Sporadic cases,10
2020-04-21,Mongolia,MNG,34,1,0,0,Sporadic cases,0
2020-04-21,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,9
2020-04-21,Fiji,FJI,18,0,0,0,Sporadic cases,1
2020-04-21,Papua New Guinea,PNG,7,0,0,0,Sporadic cases,5
2020-04-21,Guam,GUM,133,0,5,0,Clusters of cases,10
2020-04-21,French Polynesia,PYF,57,1,0,0,Sporadic cases,0
2020-04-21,New Caledonia,NCL,18,0,0,0,Sporadic cases,19
2020-04-21,Northern Mariana Islands (Commonwealth of the),MNP,14,0,2,0,Pending,4
2020-04-21,Spain,ESP,204178,3968,21282,430,Pending,0
2020-04-21,Italy,ITA,183957,2729,24648,534,Community transmission,0
2020-04-21,Germany,DEU,145694,2237,4879,281,Community transmission,0
2020-04-21,The United Kingdom,GBR,129048,4301,17337,828,Pending,0
2020-04-21,France,FRA,116151,2638,20763,530,Community transmission,0
2020-04-21,Turkey,TUR,95591,4611,2259,119,Community transmission,0
2020-04-21,Russian Federation,RUS,57999,5236,513,57,Clusters of cases,0
2020-04-21,Belgium,BEL,40956,973,5998,170,Community transmission,0
2020-04-21,Netherlands,NLD,34134,729,3916,165,Pending,0
2020-04-21,Switzerland,CHE,27981,119,1186,45,Community transmission,0
2020-04-21,Portugal,PRT,21379,516,762,27,Pending,0
2020-04-21,Ireland,IRL,16040,388,730,43,Pending,0
2020-04-21,Sweden,SWE,15322,545,1765,185,Pending,0
2020-04-21,Austria,AUT,14833,50,463,1,Pending,0
2020-04-21,Israel,ISR,13942,59,184,3,Pending,0
2020-04-21,Poland,POL,9856,263,401,21,Pending,0
2020-04-21,Romania,ROU,9242,306,483,32,Community transmission,0
2020-04-21,Denmark,DNK,7695,180,370,6,Pending,0
2020-04-21,Norway,NOR,7166,53,163,9,Pending,0
2020-04-21,Czechia,CZE,7041,127,201,5,Community transmission,0
2020-04-21,Serbia,SRB,6890,260,130,5,Pending,0
2020-04-21,Belarus,BLR,6723,459,55,4,Clusters of cases,0
2020-04-21,Ukraine,UKR,6592,467,174,13,Community transmission,0
2020-04-21,Finland,FIN,4014,146,141,43,Pending,0
2020-04-21,Luxembourg,LUX,3618,60,78,3,Pending,0
2020-04-21,Republic of Moldova,MDA,2641,93,73,3,Pending,0
2020-04-21,Greece,GRC,2401,156,121,5,Pending,0
2020-04-21,Hungary,HUN,2168,70,225,12,Clusters of cases,0
2020-04-21,Kazakhstan,KAZ,1995,143,19,0,Pending,0
2020-04-21,Croatia,HRV,1908,27,48,1,Pending,0
2020-04-21,Iceland,ISL,1778,5,10,0,Pending,0
2020-04-21,Uzbekistan,UZB,1657,0,6,1,Clusters of cases,1
2020-04-21,Estonia,EST,1552,17,43,3,Pending,0
2020-04-21,Azerbaijan,AZE,1480,44,20,1,Clusters of cases,0
2020-04-21,Armenia,ARM,1377,38,24,2,Clusters of cases,0
2020-04-21,Lithuania,LTU,1370,20,38,1,Pending,0
2020-04-21,Bosnia and Herzegovina,BIH,1340,40,50,1,Community transmission,0
2020-04-21,Slovenia,SVN,1340,5,77,3,Pending,0
2020-04-21,North Macedonia,MKD,1231,6,55,1,Clusters of cases,0
2020-04-21,Slovakia,SVK,1199,26,14,1,Clusters of cases,0
2020-04-21,Bulgaria,BGR,975,46,45,2,Pending,0
